ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;dt;velx_sp;vely_sp;velz_sp;Unnamed: 70;time
617.0;623.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;81.0;6.57555;311.553;80.8674;1.0;0.0;1.0;0.82873;-1.1087200000000001;-3.26923;0.840879;-1.09779;-3.23772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.110
618.0;624.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;81.0;6.57555;311.582;80.872;2.0;0.0;1.0;0.82873;-1.1087200000000001;-3.26923;0.840879;-1.09779;-3.23772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.121
618.0;624.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;315.0;81.0;6.57555;311.582;80.872;2.0;0.0;1.0;0.82873;-1.1087200000000001;-3.26923;0.840879;-1.09779;-3.23772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.132
619.0;625.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316.0;82.0;6.55057;313.278;81.3025;0.0;1.0;1.0;0.8242649999999999;-1.1187799999999999;-3.27678;0.835895;-1.10409;-3.2494400000000003;-0.340091;-0.112951;-0.124286;0.653409;-2.3153599999999996;-5.29367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.143
620.0;626.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316.0;82.0;6.671410000000001;314.232;81.5442;0.0;2.0;1.0;0.809334;-1.09851;-3.21743;0.8279270000000001;-1.1024200000000002;-3.23983;-0.35031100000000004;-0.0961067;-0.06039630000000001;0.15995299999999998;-0.9682200000000001;-1.25299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.154
620.0;626.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316.0;82.0;6.671410000000001;314.232;81.5442;0.0;2.0;1.0;0.809334;-1.09851;-3.21743;0.8279270000000001;-1.1024200000000002;-3.23983;-0.35031100000000004;-0.0961067;-0.06039630000000001;0.15995299999999998;-0.9682200000000001;-1.25299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.165
621.0;627.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;316.66700000000003;82.6667;6.859389999999999;315.053;81.9067;0.0;3.0;1.0;0.782299;-1.07212;-3.1261200000000002;0.814238;-1.09333;-3.20572;-0.368502;-0.061495400000000006;0.052485500000000004;0.725195;-0.927499;-2.24782;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.176
622.0;628.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;317.0;83.0;6.55612;315.717;82.2558;0.0;4.0;1.0;0.815946;-1.12366;-3.2690900000000003;0.814751;-1.10243;-3.22473;-0.348123;-0.06481519999999999;0.0589193;1.17834;-0.5607310000000001;-1.43439;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.187
623.0;629.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;318.0;84.0;6.61445;316.485;82.8005;0.0;5.0;1.0;0.801198;-1.11952;-3.2354;0.810685;-1.10756;-3.2279299999999997;-0.31492600000000004;-0.08215639999999999;0.0242138;1.74895;-0.581658;-2.5238099999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.198
623.0;629.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;318.0;84.0;6.61445;316.485;82.8005;0.0;5.0;1.0;0.801198;-1.11952;-3.2354;0.810685;-1.10756;-3.2279299999999997;-0.31492600000000004;-0.08215639999999999;0.0242138;1.74895;-0.581658;-2.5238099999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.209
624.0;630.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;318.0;84.0;6.61445;316.589;82.838;1.0;0.0;1.0;0.801198;-1.11952;-3.2354;0.810685;-1.10756;-3.2279299999999997;-0.31492600000000004;-0.08215639999999999;0.0242138;1.74895;-0.581658;-2.5238099999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.220
625.0;631.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;319.0;85.0;6.61724;317.54900000000004;83.6436;0.0;1.0;1.0;0.793311;-1.1248200000000002;-3.22917;0.805473;-1.11274;-3.2283;-0.28323400000000004;-0.0890783;0.0395985;1.12552;0.160439;0.744506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.231
625.0;631.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;319.0;85.0;6.61724;317.54900000000004;83.6436;0.0;1.0;1.0;0.793311;-1.1248200000000002;-3.22917;0.805473;-1.11274;-3.2283;-0.28323400000000004;-0.0890783;0.0395985;1.12552;0.160439;0.744506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.242
626.0;632.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;86.0;6.64613;318.47700000000003;84.4714;0.0;2.0;1.0;0.782346;-1.12568;-3.21028;0.798535;-1.1166200000000002;-3.2229;-0.29785700000000004;-0.0963445;0.114628;0.8199120000000001;0.153123;1.26472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.253
627.0;633.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;86.0;6.90125;319.101;85.0285;0.0;3.0;1.0;0.753425;-1.08407;-3.0916099999999997;0.7850020000000001;-1.10685;-3.18351;-0.32568600000000003;-0.07299560000000001;0.26162199999999997;0.576263;0.171004;1.86139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.264
627.0;633.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;86.0;6.90125;319.101;85.0285;0.0;3.0;1.0;0.753425;-1.08407;-3.0916099999999997;0.7850020000000001;-1.10685;-3.18351;-0.32568600000000003;-0.07299560000000001;0.26162199999999997;0.576263;0.171004;1.86139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.275
628.0;634.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;321.0;86.0;7.05892;319.846;85.4181;0.0;4.0;1.0;0.7295189999999999;-1.05985;-3.02256;0.768357;-1.09275;-3.13522;-0.352505;-0.0418284;0.398345;0.40053099999999997;0.16994;2.3010200000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.286
629.0;635.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.0;87.0;6.839339999999999;320.682;86.0011;0.0;5.0;1.0;0.745636;-1.09946;-3.11489;0.761541;-1.09477;-3.12912;-0.39360300000000004;0.00111831;0.566209;0.0846701;0.32760900000000004;3.11671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.297
629.0;635.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.0;87.0;6.839339999999999;320.682;86.0011;0.0;5.0;1.0;0.745636;-1.09946;-3.11489;0.761541;-1.09477;-3.12912;-0.39360300000000004;0.00111831;0.566209;0.0846701;0.32760900000000004;3.11671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.308
630.0;636.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.0;87.0;6.839339999999999;320.879;86.1148;1.0;0.0;1.0;0.745636;-1.09946;-3.11489;0.761541;-1.09477;-3.12912;-0.39360300000000004;0.00111831;0.566209;0.0846701;0.32760900000000004;3.11671;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.319
631.0;637.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325.0;89.0;6.70757;322.592;87.2898;0.0;1.0;1.0;0.737941;-1.13245;-3.16648;0.7544609999999999;-1.10607;-3.14033;-0.404526;0.00511279;0.602049;-0.21750500000000003;0.45789300000000005;3.60036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.330
631.0;637.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325.0;89.0;6.70757;322.592;87.2898;0.0;1.0;1.0;0.737941;-1.13245;-3.16648;0.7544609999999999;-1.10607;-3.14033;-0.404526;0.00511279;0.602049;-0.21750500000000003;0.45789300000000005;3.60036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.341
632.0;638.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325.0;89.0;6.70757;322.83799999999997;87.4382;1.0;0.0;1.0;0.737941;-1.13245;-3.16648;0.7544609999999999;-1.10607;-3.14033;-0.404526;0.00511279;0.602049;-0.21750500000000003;0.45789300000000005;3.60036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.352
633.0;639.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;325.0;89.0;6.70757;323.084;87.5865;2.0;0.0;1.0;0.737941;-1.13245;-3.16648;0.7544609999999999;-1.10607;-3.14033;-0.404526;0.00511279;0.602049;-0.21750500000000003;0.45789300000000005;3.60036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.363
634.0;640.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329.0;90.0;6.836180000000001;326.0;88.824;0.0;1.0;1.0;0.6948270000000001;-1.11673;-3.1022;0.73657;-1.10927;-3.12889;-0.426117;0.0122902;0.625842;-0.510826;0.544556;3.7206599999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.374
634.0;640.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;329.0;90.0;6.836180000000001;326.0;88.824;0.0;1.0;1.0;0.6948270000000001;-1.11673;-3.1022;0.73657;-1.10927;-3.12889;-0.426117;0.0122902;0.625842;-0.510826;0.544556;3.7206599999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.385
635.0;641.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;91.0;6.742260000000001;327.845;89.8297;0.0;2.0;1.0;0.697096;-1.13795;-3.14063;0.7247279999999999;-1.11788;-3.1324099999999997;-0.452128;0.00402779;0.616354;-0.7171310000000001;0.593903;3.56788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.396
636.0;642.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;332.0;91.0;6.634289999999999;329.662;90.4457;0.0;3.0;1.0;0.69338;-1.15647;-3.1917400000000002;0.715324;-1.12945;-3.15021;-0.456744;-0.0577452;0.458445;-0.7791239999999999;0.396935;2.66463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.407
636.0;642.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;332.0;91.0;6.634289999999999;329.662;90.4457;0.0;3.0;1.0;0.69338;-1.15647;-3.1917400000000002;0.715324;-1.12945;-3.15021;-0.456744;-0.0577452;0.458445;-0.7791239999999999;0.396935;2.66463;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.418
