ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;throttleP;throttleI;throttleD;dt;dx;dy;dz;velx_sp;vely_sp;velz_sp;Unnamed: 76;time
1044.0;1047.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;602.571;352.0;10.3421;598.803;355.17;0.0;95.0;1.0;-0.865856;-1.53752;-1.45613;-0.8751329999999999;-1.53956;-1.44201;0.173233;-0.170889;-0.372087;-1.3452;2.04334;-0.371284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.496
1044.0;1047.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;602.571;352.0;10.3421;598.803;355.17;0.0;95.0;1.0;-0.865856;-1.53752;-1.45613;-0.8751329999999999;-1.53956;-1.44201;0.173233;-0.170889;-0.372087;-1.3452;2.04334;-0.371284;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.507
1045.0;1048.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;351.42900000000003;10.2694;597.255;354.07;0.0;96.0;1.0;-0.8594950000000001;-1.54605;-1.46791;-0.870441;-1.54151;-1.4497799999999998;0.18598399999999998;-0.14191099999999998;-0.377004;-0.993135;2.2179599999999997;-0.236109;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.518
1046.0;1049.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;598.25;350.25;10.1892;595.659;352.894;0.0;97.0;1.0;-0.857692;-1.55332;-1.48252;-0.866617;-1.54505;-1.4596;0.200678;-0.125777;-0.394769;-0.520713;2.3332599999999997;-0.0969731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.529
1046.0;1049.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;598.25;350.25;10.1892;595.659;352.894;0.0;97.0;1.0;-0.857692;-1.55332;-1.48252;-0.866617;-1.54505;-1.4596;0.200678;-0.125777;-0.394769;-0.520713;2.3332599999999997;-0.0969731;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.540
1047.0;1050.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;598.0;349.42900000000003;10.1274;594.506;351.777;0.0;98.0;1.0;-0.861691;-1.55936;-1.49369;-0.865139;-1.54934;-1.46983;0.194719;-0.136796;-0.434713;-0.203528;2.15647;-0.185997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.551
1048.0;1051.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;131.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.6;349.2;9.97843;592.988;350.89599999999996;0.0;99.0;1.0;-0.862553;-1.5816700000000001;-1.5166;-0.8643629999999999;-1.55904;-1.48386;0.191051;-0.165819;-0.47829499999999997;0.00033585699999999995;1.72222;-0.444441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.562
1048.0;1051.0;0.0;-1.0;-1.0;-1.0;461.583;398.667;131.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.6;349.2;9.97843;592.988;350.89599999999996;0.0;99.0;1.0;-0.862553;-1.5816700000000001;-1.5166;-0.8643629999999999;-1.55904;-1.48386;0.191051;-0.165819;-0.47829499999999997;0.00033585699999999995;1.72222;-0.444441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.573
1049.0;1052.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.0;348.0;10.1173;591.779;349.87699999999995;0.0;100.0;1.0;-0.847757;-1.55494;-1.49891;-0.859381;-1.5578100000000001;-1.48837;0.193395;-0.168848;-0.496263;0.127451;1.2526700000000002;-0.707279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.584
1050.0;1053.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;133.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;592.8;348.4;10.0309;590.281;349.27;0.0;101.0;1.0;-0.8441120000000001;-1.5700100000000001;-1.51076;-0.8548;-1.5614700000000001;-1.49509;0.197217;-0.18878499999999998;-0.509704;0.17223;0.680149;-0.973826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.595
1051.0;1054.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;591.429;348.0;9.96021;588.8380000000001;348.709;0.0;102.0;1.0;-0.843232;-1.57946;-1.52255;-0.8513299999999999;-1.56687;-1.5033299999999998;0.19463699999999998;-0.214518;-0.5196310000000001;0.13788699999999998;0.11819;-1.1537600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.606
1051.0;1054.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;134.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;591.429;348.0;9.96021;588.8380000000001;348.709;0.0;102.0;1.0;-0.843232;-1.57946;-1.52255;-0.8513299999999999;-1.56687;-1.5033299999999998;0.19463699999999998;-0.214518;-0.5196310000000001;0.13788699999999998;0.11819;-1.1537600000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.617
1052.0;1055.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;135.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;589.0;349.0;9.99906;587.096;348.62800000000004;0.0;103.0;1.0;-0.827837;-1.57756;-1.514;-0.844282;-1.57007;-1.50653;0.205958;-0.228613;-0.49915200000000004;0.103814;-0.33967600000000003;-1.10903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.628
1053.0;1056.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;587.0;349.0;9.87294;585.274;348.577;0.0;104.0;1.0;-0.828304;-1.59771;-1.53334;-0.8394889999999999;-1.57836;-1.51457;0.22599;-0.253035;-0.47813500000000003;0.187141;-0.66791;-0.8387879999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.639
1053.0;1056.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;136.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;587.0;349.0;9.87294;585.274;348.577;0.0;104.0;1.0;-0.828304;-1.59771;-1.53334;-0.8394889999999999;-1.57836;-1.51457;0.22599;-0.253035;-0.47813500000000003;0.187141;-0.66791;-0.8387879999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.650
1054.0;1057.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;137.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;585.6;349.2;9.97609;583.586;348.611;0.0;105.0;1.0;-0.812736;-1.58204;-1.51695;-0.831463;-1.5794700000000002;-1.51529;0.26695599999999997;-0.233371;-0.412357;0.41535;-0.6704600000000001;-0.240004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.661
1055.0;1058.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;584.0;351.0;9.99067;581.93;349.217;0.0;106.0;1.0;-0.803559;-1.58736;-1.50999;-0.823092;-1.58184;-1.5137;0.305068;-0.23595;-0.348518;0.695088;-0.670192;0.445896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.672
1055.0;1058.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;138.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;584.0;351.0;9.99067;581.93;349.217;0.0;106.0;1.0;-0.803559;-1.58736;-1.50999;-0.823092;-1.58184;-1.5137;0.305068;-0.23595;-0.348518;0.695088;-0.670192;0.445896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.683
1056.0;1059.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;582.0;351.0;10.0619;580.17;349.663;0.0;107.0;1.0;-0.7879550000000001;-1.57613;-1.4993100000000001;-0.812551;-1.58012;-1.50938;0.351732;-0.216048;-0.26615900000000003;1.03398;-0.510968;1.23994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:01.694
1057.0;1060.0;0.0;462.256;381.76300000000003;8.60968;462.256;382.05;0.0;1.0;1.0;-0.226847;-1.9933599999999998;-1.6580099999999998;-0.226847;-1.9933599999999998;-1.6580099999999998;0.0;0.0;0.0;0.0;0.0;0.0;580.0;352.0;9.913030000000001;578.335;350.311;0.0;108.0;1.0;-0.789717;-1.60407;-1.51916;-0.805701;-1.58731;-1.51231;0.393223;-0.21124600000000002;-0.195569;1.4132799999999999;-0.293516;2.03784;1.0;-0.226847;-1.9933599999999998;-1.5;0.0;0.0;0.0;-4.31009;-41.2546;-4.31009;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;17.6989;0.0;0.0;0.0;-0.453694;-2.59137;-2.55;;1970-01-01 00:00:01.705
1057.0;1060.0;0.0;462.256;381.76300000000003;8.60968;462.256;382.05;0.0;1.0;1.0;-0.226847;-1.9933599999999998;-1.6580099999999998;-0.226847;-1.9933599999999998;-1.6580099999999998;0.0;0.0;0.0;0.0;0.0;0.0;580.0;352.0;9.913030000000001;578.335;350.311;0.0;108.0;1.0;-0.789717;-1.60407;-1.51916;-0.805701;-1.58731;-1.51231;0.393223;-0.21124600000000002;-0.195569;1.4132799999999999;-0.293516;2.03784;1.0;-0.226847;-1.9933599999999998;-1.5;0.0;0.0;0.0;-4.31009;-41.2546;-4.31009;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;17.6989;0.0;0.0;0.0;-0.453694;-2.59137;-2.55;;1970-01-01 00:00:01.716
1058.0;1061.0;0.0;462.077;380.87199999999996;8.66267;462.23900000000003;382.23;0.0;2.0;1.0;-0.224429;-1.97681;-1.65057;-0.226122;-1.98839;-1.65578;0.0;0.0;0.0;0.0;0.0;0.0;577.0;353.0;9.99492;576.125;351.103;0.0;109.0;1.0;-0.76827;-1.59517;-1.50407;-0.794471;-1.5896700000000001;-1.50984;0.434813;-0.204973;-0.13056800000000002;1.7617200000000002;-0.08172460000000001;2.69435;1.0;-0.226122;-1.98839;-1.5;0.0;0.0;0.0;-4.29631;-41.1518;-4.29631;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.452243;-2.58491;-2.55;;1970-01-01 00:00:01.727
1059.0;1062.0;0.0;461.885;380.173;8.66788;462.18199999999996;382.18699999999995;0.0;3.0;1.0;-0.223188;-1.9722099999999998;-1.6517099999999998;-0.225242;-1.98354;-1.6545599999999998;0.0;0.0;0.0;0.0;0.0;0.0;576.0;353.0;9.97803;574.283;351.681;0.0;110.0;1.0;-0.7645689999999999;-1.5978700000000001;-1.50662;-0.785501;-1.5921299999999998;-1.5088700000000002;0.476444;-0.17793;-0.0555982;2.05702;0.250833;3.30367;1.0;-0.225242;-1.98354;-1.5;0.0;0.0;0.0;-4.27959;-41.0513;-4.27959;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.450484;-2.5786;-2.55;;1970-01-01 00:00:01.738
1059.0;1062.0;0.0;461.885;380.173;8.66788;462.18199999999996;382.18699999999995;0.0;3.0;1.0;-0.223188;-1.9722099999999998;-1.6517099999999998;-0.225242;-1.98354;-1.6545599999999998;0.0;0.0;0.0;0.0;0.0;0.0;576.0;353.0;9.97803;574.283;351.681;0.0;110.0;1.0;-0.7645689999999999;-1.5978700000000001;-1.50662;-0.785501;-1.5921299999999998;-1.5088700000000002;0.476444;-0.17793;-0.0555982;2.05702;0.250833;3.30367;1.0;-0.225242;-1.98354;-1.5;0.0;0.0;0.0;-4.27959;-41.0513;-4.27959;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.450484;-2.5786;-2.55;;1970-01-01 00:00:01.749
1060.0;1063.0;0.0;461.931;379.827;8.672410000000001;462.13;381.983;0.0;4.0;1.0;-0.223336;-1.9694900000000002;-1.6519;-0.22466999999999998;-1.97932;-1.65376;0.0;0.0;0.0;0.0;0.0;0.0;574.0;354.0;9.94945;572.389;352.41900000000004;0.0;111.0;1.0;-0.756734;-1.60671;-1.5083;-0.776871;-1.5965;-1.5087;0.503836;-0.174779;-0.007071300000000001;2.18;0.384441;3.6003800000000004;1.0;-0.22466999999999998;-1.97932;-1.5;0.0;0.0;0.0;-4.268730000000001;-40.9641;-4.268730000000001;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.44933999999999996;-2.57312;-2.55;;1970-01-01 00:00:01.760
1061.0;1064.0;0.0;461.9;378.85;8.665989999999999;462.075;381.525;0.0;5.0;1.0;-0.223325;-1.96617;-1.65609;-0.224267;-1.97538;-1.6544599999999998;0.0;0.0;0.0;0.0;0.0;0.0;573.0;355.0;9.84832;570.776;353.273;0.0;112.0;1.0;-0.7594380000000001;-1.62752;-1.52111;-0.771641;-1.60581;-1.51242;0.507727;-0.200576;0.000840532;2.1171599999999997;0.371902;3.55511;1.0;-0.224267;-1.97538;-1.5;0.0;0.0;0.0;-4.26106;-40.8824;-4.26106;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.448533;-2.56799;-2.55;;1970-01-01 00:00:01.771
1062.0;1065.0;0.0;461.64099999999996;378.35;8.66569;461.964;380.99699999999996;0.0;6.0;1.0;-0.22184099999999998;-1.9637900000000001;-1.65767;-0.223539;-1.9719;-1.6554200000000001;0.0;0.0;0.0;0.0;0.0;0.0;571.0;355.0;9.96452;569.048;353.89099999999996;0.0;113.0;1.0;-0.740567;-1.6085399999999999;-1.50337;-0.762319;-1.60663;-1.50971;0.505196;-0.22615700000000002;-0.0008069689999999999;1.88303;0.182777;3.19254;1.0;-0.223539;-1.9719;-1.5;0.0;0.0;0.0;-4.247240000000001;-40.8105;-4.247240000000001;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.447078;-2.56347;-2.55;;1970-01-01 00:00:01.782
1062.0;1065.0;0.0;461.64099999999996;378.35;8.66569;461.964;380.99699999999996;0.0;6.0;1.0;-0.22184099999999998;-1.9637900000000001;-1.65767;-0.223539;-1.9719;-1.6554200000000001;0.0;0.0;0.0;0.0;0.0;0.0;571.0;355.0;9.96452;569.048;353.89099999999996;0.0;113.0;1.0;-0.740567;-1.6085399999999999;-1.50337;-0.762319;-1.60663;-1.50971;0.505196;-0.22615700000000002;-0.0008069689999999999;1.88303;0.182777;3.19254;1.0;-0.223539;-1.9719;-1.5;0.0;0.0;0.0;-4.247240000000001;-40.8105;-4.247240000000001;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.447078;-2.56347;-2.55;;1970-01-01 00:00:01.793
1063.0;1066.0;0.0;461.931;377.827;8.69128;461.954;380.431;0.0;7.0;1.0;-0.22285100000000002;-1.9554599999999998;-1.65438;-0.223333;-1.96697;-1.6551099999999999;0.0;0.0;0.0;0.0;0.0;0.0;569.0;357.0;9.90921;567.237;354.973;0.0;114.0;1.0;-0.734629;-1.6260700000000001;-1.50644;-0.754012;-1.61246;-1.50873;0.509494;-0.23611100000000002;0.013827200000000001;1.59405;0.0103896;2.75158;1.0;-0.223333;-1.96697;-1.5;0.0;0.0;0.0;-4.24332;-40.7084;-4.24332;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.446665;-2.55706;-2.55;;1970-01-01 00:00:01.804
1064.0;1067.0;0.0;461.82199999999995;377.689;8.67787;461.917;379.952;0.0;8.0;1.0;-0.222572;-1.9578099999999998;-1.65735;-0.223104;-1.96422;-1.65578;0.033095099999999995;0.25458200000000003;0.0173342;0.13214;1.0164799999999998;0.0692112;567.0;357.0;9.88744;565.364;355.754;0.0;115.0;1.0;-0.7261529999999999;-1.62965;-1.50976;-0.745654;-1.61761;-1.50904;0.5006079999999999;-0.253259;0.0115038;1.2191299999999998;-0.186557;2.2182;1.0;-0.223104;-1.96422;-1.5;0.0;0.0;0.0;-3.92458;-36.5985;-3.92458;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.446209;-2.55349;-2.55;;1970-01-01 00:00:01.815
1064.0;1067.0;0.0;461.82199999999995;377.689;8.67787;461.917;379.952;0.0;8.0;1.0;-0.222572;-1.9578099999999998;-1.65735;-0.223104;-1.96422;-1.65578;0.033095099999999995;0.25458200000000003;0.0173342;0.13214;1.0164799999999998;0.0692112;567.0;357.0;9.88744;565.364;355.754;0.0;115.0;1.0;-0.7261529999999999;-1.62965;-1.50976;-0.745654;-1.61761;-1.50904;0.5006079999999999;-0.253259;0.0115038;1.2191299999999998;-0.186557;2.2182;1.0;-0.223104;-1.96422;-1.5;0.0;0.0;0.0;-3.92458;-36.5985;-3.92458;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.446209;-2.55349;-2.55;;1970-01-01 00:00:01.826
1065.0;1068.0;0.0;461.56699999999995;376.775;8.77628;461.81800000000004;379.332;0.0;9.0;1.0;-0.218623;-1.93144;-1.6415099999999998;-0.22175999999999998;-1.95439;-1.6515;0.0337589;0.269144;0.0225997;0.214075;1.68451;0.131762;564.6669999999999;357.333;9.90832;563.341;356.42;0.0;116.0;1.0;-0.7128720000000001;-1.62764;-1.50569;-0.73582;-1.6206200000000002;-1.50803;0.498726;-0.265731;0.010260700000000001;0.8204450000000001;-0.462496;1.5938700000000001;1.0;-0.22175999999999998;-1.95439;-1.5;0.0;0.0;0.0;-3.8927300000000002;-36.1632;-3.8927300000000002;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166978;0.0;0.0;0.0;-0.44351999999999997;-2.5407;-2.55;;1970-01-01 00:00:01.837
1066.0;1069.0;0.0;461.212;376.23400000000004;8.759139999999999;461.645;378.712;0.0;10.0;1.0;-0.217031;-1.9326;-1.64635;-0.22034099999999998;-1.94785;-1.6499599999999999;0.037539300000000005;0.287142;0.0287405;0.27833;2.15719;0.19381099999999998;563.0;357.0;9.93747;561.423;356.789;0.0;117.0;1.0;-0.702411;-1.62144;-1.50216;-0.725797;-1.62087;-1.50627;0.503157;-0.256722;0.0158614;0.489559;-0.604672;1.04789;1.0;-0.22034099999999998;-1.94785;-1.5;0.0;0.0;0.0;-3.82986;-35.7414;-3.82986;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.440683;-2.53221;-2.55;;1970-01-01 00:00:01.848
1066.0;1069.0;0.0;461.212;376.23400000000004;8.759139999999999;461.645;378.712;0.0;10.0;1.0;-0.217031;-1.9326;-1.64635;-0.22034099999999998;-1.94785;-1.6499599999999999;0.037539300000000005;0.287142;0.0287405;0.27833;2.15719;0.19381099999999998;563.0;357.0;9.93747;561.423;356.789;0.0;117.0;1.0;-0.702411;-1.62144;-1.50216;-0.725797;-1.62087;-1.50627;0.503157;-0.256722;0.0158614;0.489559;-0.604672;1.04789;1.0;-0.22034099999999998;-1.94785;-1.5;0.0;0.0;0.0;-3.82986;-35.7414;-3.82986;1000.0;1000.0;1024.0;1024.0;1024.0;930.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;1300.0;15.0;9.0;0.0166965;0.0;0.0;0.0;-0.440683;-2.53221;-2.55;;1970-01-01 00:00:01.859
