ID;RS_ID;time;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; valid; posErrX; posErrY; posErrZ; velX; velY; velZ; accX; accY; accZ; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch; throttleP; throttleI; throttleD; dt; dx; dy; dz; velx_sp; vely_sp; velz_sp;
135171;135180;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;-1; -1; -1; -1; -1; 1438; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135172;135181;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;-1; -1; -1; -1; -1; 1439; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135173;135182;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;47.25; 237.75; 18.215; -1; -1; 0; 1; 1; 1.0433; -0.70675; -0.938414;1.0433; -0.70675; -0.938414;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135174;135183;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;47.25; 237.75; 18.215; 47.25; 237.75; 1; 0; 1; 1.0433; -0.70675; -0.938414;1.0433; -0.70675; -0.938414;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135175;135184;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;86.6667; 222.667; 18.2616; 47.25; 237.75; 0; 1; 1; 0.932893; -0.671895; -0.96067;1.01018; -0.696293; -0.945091;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135176;135185;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;114.6; 211.6; 19; 53.5856; 235.326; 0; 2; 1; 0.823245; -0.622473; -0.940716;0.9541; -0.674147; -0.943778;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135177;135186;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;132.4; 206; 18.3813; 66.2822; 230.389; 0; 3; 1; 0.802616; -0.631235; -0.981474;0.908655; -0.661274; -0.955087;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135178;135187;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;146.4; 199.2; 19; 82.0294; 224.579; 0; 4; 1; 0.739696; -0.596357; -0.960192;0.857967; -0.641799; -0.956619;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135179;135188;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;175; 190; 19; 98.578; 218.057; 0; 5; 1; 0.664554; -0.57698; -0.974643;0.799943; -0.622353; -0.962026;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135180;135189;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;190.333; 185.667; 18.4536; 119.132; 210.507; 0; 6; 1; 0.642753; -0.584669; -1.01051;0.752786; -0.611048; -0.976571;0; 0; 0;0; 0; 0;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135181;135190;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;199.6; 180.8; 18.2792; 138.964; 203.576; 0; 7; 1; 0.623576; -0.57959; -1.02809;0.714023; -0.60161; -0.992028;-2.6774; 0.870517; -0.383702;-10.6731; 3.47021; -1.52958;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135182;135191;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;219.333; 173.333; 17.7375; 156.396; 197.033; 0; 8; 1; 0.587084; -0.580446; -1.07206;0.675941; -0.595261; -1.01604;-2.71799; 0.837546; -0.518971;-17.2652; 5.42904; -2.99161;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135183;135192;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;238.4; 165.2; 17.4474; 174.898; 190.072; 0; 9; 1; 0.542292; -0.571442; -1.10379;0.635847; -0.588116; -1.04236;-2.72096; 0.794874; -0.660143;-21.2324; 6.43382; -4.43296;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135184;135193;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;252.75; 160.25; 17.3735; 194.017; 182.605; 0; 10; 1; 0.503368; -0.562473; -1.11699;0.596103; -0.580423; -1.06475;-2.68157; 0.722788; -0.82925;-23.4814; 6.75568; -5.98164;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135185;135194;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;270.5; 151.5; 17.1279; 212.215; 175.685; 0; 11; 1; 0.458852; -0.550094; -1.14825;0.554928; -0.571324; -1.0898;-2.58805; 0.637589; -1.00815;-24.431; 6.60128; -7.61766;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135186;135195;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;283.077; 143.538; 17.0481; 230.7; 168.078; 0; 12; 1; 0.424175; -0.533983; -1.16757;0.515702; -0.560122; -1.11313;-2.50256; 0.586556; -1.15193;-24.6835; 6.31043; -9.18508;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135187;135196;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;296; 137; 16.652; 248.023; 160.139; 0; 13; 1; 0.395523; -0.530972; -1.20706;0.479648; -0.551377; -1.14131;-2.43812; 0.552671; -1.2877;-13.8539; 2.51612; -9.12352;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135188;135197;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;311; 131; 16.5332; 264.45; 152.42; 0; 14; 1; 0.353074; -0.520264; -1.22656;0.441676; -0.542043; -1.16688;-2.39902; 0.544267; -1.37543;-7.0377; 0.337703; -8.8966;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135189;135198;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;326.4; 123.2; 16.59; 280.928; 144.985; 0; 15; 1; 0.305527; -0.49967; -1.2364;0.400832; -0.529331; -1.18774;-2.37627; 0.560897; -1.40478;-2.84854; -0.730099; -8.30635;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
135190;135199;2019/05/25 18:38:15;-1; -1; -1; -1; -1; 100; 0; 0; 0; 0; 0;0; 0; 0;0; 0; 0;0; 0; 0;335; 117; 16.6616; 297.485; 137.255; 0; 16; 1; 0.278447; -0.48263; -1.24218;0.364116; -0.515321; -1.20407;-2.3528; 0.596692; -1.3996;-0.395335; -0.941951; -7.263;0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 200; 228; 1024; 1024; 1024; 228; 1024; 1024; 1024; 1; 4; 0; 1900; 50; 35; 0; 0; 0; 0; 0; 0; 0; 
