ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;dt;velx_sp;vely_sp;velz_sp;Unnamed: 70;time
5947.0;5962.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;514.0;428.57099999999997;14.9275;521.444;442.034;0.0;9.0;1.0;-0.300929;-0.37863;-0.6884680000000001;-0.318751;-0.39507;-0.6580189999999999;0.45885;0.380785;-0.730905;1.5789600000000001;0.31155900000000003;-4.62214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.121
5947.0;5962.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;514.0;428.57099999999997;14.9275;521.444;442.034;0.0;9.0;1.0;-0.300929;-0.37863;-0.6884680000000001;-0.318751;-0.39507;-0.6580189999999999;0.45885;0.380785;-0.730905;1.5789600000000001;0.31155900000000003;-4.62214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.132
5948.0;5963.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.429;424.0;14.7473;519.055;436.727;0.0;10.0;1.0;-0.30267;-0.38365;-0.706878;-0.313927;-0.39164;-0.6726770000000001;0.45181800000000005;0.36696100000000004;-0.765692;0.9141530000000001;0.232652;-3.28491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.143
5949.0;5964.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;510.0;418.57099999999997;14.7619;516.314;431.259;0.0;11.0;1.0;-0.29076799999999997;-0.36825;-0.718039;-0.306979;-0.38463;-0.686285;0.44162299999999993;0.361808;-0.791333;0.292572;0.09425610000000001;-2.1619599999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.154
5949.0;5964.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;510.0;418.57099999999997;14.7619;516.314;431.259;0.0;11.0;1.0;-0.29076799999999997;-0.36825;-0.718039;-0.306979;-0.38463;-0.686285;0.44162299999999993;0.361808;-0.791333;0.292572;0.09425610000000001;-2.1619599999999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.165
5950.0;5965.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.333;414.222;14.8007;514.102;425.98;0.0;12.0;1.0;-0.28775500000000004;-0.35345;-0.725633;-0.301212;-0.37527;-0.69809;0.424785;0.366555;-0.805088;-0.149649;-0.24690900000000002;-1.59133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.176
5951.0;5966.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;508.25;409.75;14.8238;512.1619999999999;420.80300000000005;0.0;13.0;1.0;-0.283655;-0.33983;-0.734232;-0.29594499999999996;-0.36464;-0.708933;0.408366;0.391391;-0.7985439999999999;-0.0969697;0.18883;-0.664323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.187
5952.0;5967.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;507.42900000000003;406.0;14.5604;510.501;415.909;0.0;14.0;1.0;-0.28596900000000003;-0.35425;-0.755825;-0.292952;-0.36152;-0.723;0.378539;0.396917;-0.790714;-0.349715;0.152417;-0.762306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.198
5952.0;5967.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;507.42900000000003;406.0;14.5604;510.501;415.909;0.0;14.0;1.0;-0.28596900000000003;-0.35425;-0.755825;-0.292952;-0.36152;-0.723;0.378539;0.396917;-0.790714;-0.349715;0.152417;-0.762306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.209
5953.0;5968.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;505.75;401.75;14.5363;508.793;411.077;0.0;15.0;1.0;-0.280674;-0.34534000000000004;-0.766504;-0.289269;-0.35667;-0.736051;0.34483800000000003;0.391477;-0.785987;-0.665043;0.134139;-0.677308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.220
5954.0;5969.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;396.57099999999997;14.5601;507.031;406.015;0.0;16.0;1.0;-0.27421100000000004;-0.32957;-0.776726;-0.28475100000000003;-0.34854;-0.748254;0.323391;0.406989;-0.773347;-0.911795;0.240302;-0.43694700000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.231
5954.0;5969.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;504.0;396.57099999999997;14.5601;507.031;406.015;0.0;16.0;1.0;-0.27421100000000004;-0.32957;-0.776726;-0.28475100000000003;-0.34854;-0.748254;0.323391;0.406989;-0.773347;-0.911795;0.240302;-0.43694700000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.242
5955.0;5970.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;502.25;391.75;14.6109;505.226;400.88800000000003;0.0;17.0;1.0;-0.26727399999999996;-0.31235999999999997;-0.784667;-0.279508;-0.33768000000000004;-0.759178;0.303716;0.431613;-0.755043;-1.09769;0.422892;-0.117274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.253
5956.0;5971.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;501.75;387.75;14.5893;503.765;395.95599999999996;0.0;18.0;1.0;-0.26595799999999997;-0.30384;-0.794672;-0.275443;-0.32753000000000004;-0.769826;0.285115;0.449583;-0.739445;-1.21627;0.585237;0.191724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.264
5956.0;5971.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;501.75;387.75;14.5893;503.765;395.95599999999996;0.0;18.0;1.0;-0.26595799999999997;-0.30384;-0.794672;-0.275443;-0.32753000000000004;-0.769826;0.285115;0.449583;-0.739445;-1.21627;0.585237;0.191724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.275
5957.0;5972.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;498.0;383.0;14.4452;501.58;390.94599999999997;0.0;19.0;1.0;-0.255643;-0.30430999999999997;-0.813207;-0.269503;-0.32056;-0.78284;0.276642;0.44573199999999996;-0.7387560000000001;-1.25569;0.5681109999999999;0.353745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.286
5958.0;5973.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;495.0;378.0;14.4999;499.088;385.801;0.0;20.0;1.0;-0.244342;-0.28623000000000004;-0.821259;-0.261955;-0.31026;-0.794366;0.289748;0.472104;-0.728193;-1.10792;0.641066;0.461872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.297
5958.0;5973.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;495.0;378.0;14.4999;499.088;385.801;0.0;20.0;1.0;-0.244342;-0.28623000000000004;-0.821259;-0.261955;-0.31026;-0.794366;0.289748;0.472104;-0.728193;-1.10792;0.641066;0.461872;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.308
5959.0;5974.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;492.85699999999997;372.57099999999997;14.5456;496.63;380.43;0.0;21.0;1.0;-0.23621399999999998;-0.26795;-0.830715;-0.254232;-0.29757;-0.805271;0.313737;0.5192220000000001;-0.7132850000000001;-0.788932;0.8946850000000001;0.567397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.319
5960.0;5975.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;491.75;368.25;14.3975;494.515;375.231;0.0;22.0;1.0;-0.234803;-0.26954;-0.848943;-0.24840399999999999;-0.28916;-0.818372;0.333367;0.548608;-0.707932;-0.43352700000000005;1.10225;0.601619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.330
5960.0;5975.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;491.75;368.25;14.3975;494.515;375.231;0.0;22.0;1.0;-0.234803;-0.26954;-0.848943;-0.24840399999999999;-0.28916;-0.818372;0.333367;0.548608;-0.707932;-0.43352700000000005;1.10225;0.601619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.341
5961.0;5976.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.0;363.42900000000003;14.2945;491.843;370.009;0.0;23.0;1.0;-0.22338899999999998;-0.26582;-0.8659389999999999;-0.24089899999999997;-0.28215999999999997;-0.832642;0.354173;0.550858;-0.718079;-0.05865940000000001;1.1374600000000001;0.508558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.352
5962.0;5977.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;485.0;358.25;14.3891;488.995;364.662;0.0;24.0;1.0;-0.21150500000000003;-0.24377;-0.8718530000000001;-0.23208099999999998;-0.27064;-0.844405;0.385635;0.557656;-0.728618;0.366147;1.1139700000000001;0.348364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.363
5963.0;5978.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;483.333;354.222;14.3461;486.43;359.583;0.0;25.0;1.0;-0.20633400000000002;-0.23678000000000002;-0.883518;-0.22435700000000003;-0.26048000000000004;-0.856139;0.41163500000000003;0.574473;-0.729829;0.758667;1.1824;0.24466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.374
5963.0;5978.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;483.333;354.222;14.3461;486.43;359.583;0.0;25.0;1.0;-0.20633400000000002;-0.23678000000000002;-0.883518;-0.22435700000000003;-0.26048000000000004;-0.856139;0.41163500000000003;0.574473;-0.729829;0.758667;1.1824;0.24466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.385
5964.0;5979.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;481.42900000000003;350.0;14.1974;484.001;354.64300000000003;0.0;26.0;1.0;-0.201794;-0.2384;-0.902367;-0.217588;-0.25386;-0.870008;0.424122;0.569894;-0.739911;0.9917100000000001;1.09988;0.100011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.396
5965.0;5980.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;478.25;344.25;14.1152;481.278;349.334;0.0;27.0;1.0;-0.191719;-0.23006;-0.920758;-0.20982699999999999;-0.24672;-0.885233;0.43176899999999996;0.544962;-0.763209;1.06629;0.7627010000000001;-0.139324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;675.0;304.0;1024.0;1024.0;1024.0;224.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.407
