ID;RS_ID;insect_log;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;dt;dx;dy;dz;velx_sp;vely_sp;velz_sp;Unnamed: 73;time
564.0;565.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;64.0;10.4926;470.50699999999995;43.5359;0.0;8.0;1.0;-0.20394600000000002;-0.398452;-2.15078;-0.217625;-0.328316;-2.1766900000000002;0.493546;-1.38695;0.26563400000000004;1.97045;-5.537319999999999;1.06053;0.0;0.20394600000000002;0.648452;1.5;-0.20394600000000002;-0.648452;-2.15078;-0.813715;13.4204;-0.813715;675.0;650.0;1101.0;1095.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.40789200000000003;0.842987;2.55;;1970-01-01 00:00:00.110
565.0;566.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;69.0;10.4445;468.908;50.8348;0.0;9.0;1.0;-0.200107;-0.42029399999999995;-2.14762;-0.212369;-0.35591;-2.16797;0.474972;-1.47853;0.286584;3.07857;-9.22531;1.7804900000000001;0.0;0.00627938;0.670294;1.5;-0.00627938;-0.670294;-2.0433;-4.392930000000001;13.8724;-4.392930000000001;675.0;650.0;1070.0;1078.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0125588;0.871382;2.55;;1970-01-01 00:00:00.121
565.0;566.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;108.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;69.0;10.4445;468.908;50.8348;0.0;9.0;1.0;-0.200107;-0.42029399999999995;-2.14762;-0.212369;-0.35591;-2.16797;0.474972;-1.47853;0.286584;3.07857;-9.22531;1.7804900000000001;0.0;0.00627938;0.670294;1.5;-0.00627938;-0.670294;-2.0433;-4.392930000000001;13.8724;-4.392930000000001;675.0;650.0;1070.0;1078.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0125588;0.871382;2.55;;1970-01-01 00:00:00.132
566.0;567.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;109.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.75;74.25;10.3644;467.93199999999996;57.7366;0.0;10.0;1.0;-0.20526399999999997;-0.44471499999999997;-2.15042;-0.210238;-0.38255100000000003;-2.1627;0.43952299999999994;-1.5367;0.34726599999999996;3.6019900000000002;-11.6707;2.45479;0.0;0.0159887;0.694715;1.5;-0.0159887;-0.694715;-2.03621;-3.8716800000000005;14.3778;-3.8716800000000005;675.0;650.0;1073.0;1078.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0319774;0.9031299999999999;2.55;;1970-01-01 00:00:00.143
567.0;568.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;81.6;10.2652;466.99699999999996;64.9302;0.0;11.0;1.0;-0.203603;-0.478943;-2.1516900000000003;-0.208247;-0.411469;-2.1594;0.389125;-1.5916299999999999;0.350833;3.7148199999999996;-13.3572;2.8736200000000003;0.0;0.026222000000000002;0.728943;1.5;-0.026222000000000002;-0.728943;-2.01155;-3.19846;15.0862;-3.19846;675.0;650.0;1076.0;1076.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0524441;0.947626;2.55;;1970-01-01 00:00:00.154
567.0;568.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;81.6;10.2652;466.99699999999996;64.9302;0.0;11.0;1.0;-0.203603;-0.478943;-2.1516900000000003;-0.208247;-0.411469;-2.1594;0.389125;-1.5916299999999999;0.350833;3.7148199999999996;-13.3572;2.8736200000000003;0.0;0.026222000000000002;0.728943;1.5;-0.026222000000000002;-0.728943;-2.01155;-3.19846;15.0862;-3.19846;675.0;650.0;1076.0;1076.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0524441;0.947626;2.55;;1970-01-01 00:00:00.165
568.0;569.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.2;88.8;10.2082;466.366;72.2996;0.0;12.0;1.0;-0.205717;-0.511095;-2.14447;-0.207488;-0.44135699999999994;-2.15492;0.329393;-1.63795;0.37093200000000004;3.5440300000000002;-14.554;3.20516;0.0;0.0474714;0.761095;1.5;-0.0474714;-0.761095;-2.0018;-2.22728;15.7516;-2.22728;675.0;650.0;1081.0;1075.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0949428;0.9894229999999999;2.55;;1970-01-01 00:00:00.176
569.0;570.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;112.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.81800000000004;93.2727;10.2535;466.083;79.0151;0.0;13.0;1.0;-0.207817;-0.5270729999999999;-2.12312;-0.207587;-0.467071;-2.14538;0.26111999999999996;-1.65678;0.391908;3.1689700000000003;-15.3473;3.4878400000000003;0.0;0.072284;0.7770729999999999;1.5;-0.072284;-0.7770729999999999;-1.9705;-1.10724;16.0823;-1.10724;675.0;650.0;1086.0;1070.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.144568;1.01019;2.55;;1970-01-01 00:00:00.187
570.0;571.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;98.0;10.1097;465.639;85.3221;0.0;14.0;1.0;-0.206734;-0.554111;-2.14056;-0.207331;-0.493183;-2.14394;0.197771;-1.65232;0.36592399999999997;0.7204689999999999;-10.2679;2.4931200000000002;0.0;0.098013;0.804111;1.5;-0.098013;-0.804111;-1.9773900000000002;-0.0165767;16.6419;-0.0165767;675.0;650.0;1093.0;1073.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.196026;1.04534;2.55;;1970-01-01 00:00:00.198
570.0;571.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;465.0;98.0;10.1097;465.639;85.3221;0.0;14.0;1.0;-0.206734;-0.554111;-2.14056;-0.207331;-0.493183;-2.14394;0.197771;-1.65232;0.36592399999999997;0.7204689999999999;-10.2679;2.4931200000000002;0.0;0.098013;0.804111;1.5;-0.098013;-0.804111;-1.9773900000000002;-0.0165767;16.6419;-0.0165767;675.0;650.0;1093.0;1073.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.196026;1.04534;2.55;;1970-01-01 00:00:00.209
571.0;572.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;114.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;464.333;103.667;10.1156;465.121;91.6042;0.0;15.0;1.0;-0.203325;-0.577203;-2.12405;-0.206129;-0.518389;-2.13797;0.143577;-1.64011;0.33934000000000003;-0.890854;-6.80588;1.7065099999999997;0.0;0.12041800000000001;0.827203;1.5;-0.12041800000000001;-0.827203;-1.97065;0.923952;17.1198;0.923952;675.0;650.0;1098.0;1072.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.240835;1.07536;2.55;;1970-01-01 00:00:00.220
572.0;573.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.0;108.0;10.2413;464.35;97.4765;0.0;16.0;1.0;-0.194332;-0.587803;-2.08644;-0.20259000000000002;-0.5392140000000001;-2.1225099999999997;0.11668099999999999;-1.60956;0.364086;-1.8235;-4.37441;1.0910600000000001;0.0;0.133605;0.8378030000000001;1.5;-0.133605;-0.8378030000000001;-1.94291;1.43004;17.3392;1.43004;675.0;650.0;1101.0;1067.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.26721100000000003;1.08914;2.55;;1970-01-01 00:00:00.231
572.0;573.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;463.0;108.0;10.2413;464.35;97.4765;0.0;16.0;1.0;-0.194332;-0.587803;-2.08644;-0.20259000000000002;-0.5392140000000001;-2.1225099999999997;0.11668099999999999;-1.60956;0.364086;-1.8235;-4.37441;1.0910600000000001;0.0;0.133605;0.8378030000000001;1.5;-0.133605;-0.8378030000000001;-1.94291;1.43004;17.3392;1.43004;675.0;650.0;1101.0;1067.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.26721100000000003;1.08914;2.55;;1970-01-01 00:00:00.242
573.0;574.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;116.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;462.333;111.667;10.272;463.59;102.848;0.0;17.0;1.0;-0.19051400000000002;-0.600969;-2.07048;-0.198967;-0.55774;-2.1069;0.10705999999999999;-1.54974;0.42806099999999997;-2.22027;-2.45741;0.9629770000000001;0.0;0.14033299999999999;0.8509690000000001;1.5;-0.14033299999999999;-0.8509690000000001;-1.9139;1.64925;17.6117;1.64925;675.0;650.0;1103.0;1062.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.28066599999999997;1.10626;2.55;;1970-01-01 00:00:00.253
574.0;575.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;462.0;113.429;10.3271;462.93800000000005;107.281;0.0;18.0;1.0;-0.187886;-0.604891;-2.05478;-0.195643;-0.571886;-2.09127;0.11152999999999999;-1.4509999999999998;0.510996;-2.20201;-0.728008;1.13701;0.0;0.140758;0.854891;1.5;-0.140758;-0.854891;-1.86635;1.61487;17.6928;1.61487;675.0;650.0;1104.0;1053.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.281516;1.1113600000000001;2.55;;1970-01-01 00:00:00.264
574.0;575.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;117.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;462.0;113.429;10.3271;462.93800000000005;107.281;0.0;18.0;1.0;-0.187886;-0.604891;-2.05478;-0.195643;-0.571886;-2.09127;0.11152999999999999;-1.4509999999999998;0.510996;-2.20201;-0.728008;1.13701;0.0;0.140758;0.854891;1.5;-0.140758;-0.854891;-1.86635;1.61487;17.6928;1.61487;675.0;650.0;1104.0;1053.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.281516;1.1113600000000001;2.55;;1970-01-01 00:00:00.275
575.0;576.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;118.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.0;116.571;10.4537;461.86400000000003;111.434;0.0;19.0;1.0;-0.176063;-0.6101300000000001;-2.02169;-0.189769;-0.583359;-2.07039;0.138058;-1.33489;0.605996;-1.81254;0.848366;1.53698;0.0;0.125815;0.86013;1.5;-0.125815;-0.86013;-1.7914700000000001;1.07894;17.8013;1.07894;675.0;650.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.251631;1.11817;2.55;;1970-01-01 00:00:00.286
576.0;577.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.0;118.4;10.3121;460.782;114.98200000000001;0.0;20.0;1.0;-0.17364200000000002;-0.625921;-2.0446299999999997;-0.18493099999999998;-0.596128;-2.0626599999999997;0.172269;-1.21195;0.688088;-1.18934;2.26723;2.20847;0.0;0.10981600000000001;0.875921;1.5;-0.10981600000000001;-0.875921;-1.76447;0.449953;18.1281;0.449953;675.0;1820.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.219633;1.1387;2.55;;1970-01-01 00:00:00.297
576.0;577.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;459.0;118.4;10.3121;460.782;114.98200000000001;0.0;20.0;1.0;-0.17364200000000002;-0.625921;-2.0446299999999997;-0.18493099999999998;-0.596128;-2.0626599999999997;0.172269;-1.21195;0.688088;-1.18934;2.26723;2.20847;0.0;0.10981600000000001;0.875921;1.5;-0.10981600000000001;-0.875921;-1.76447;0.449953;18.1281;0.449953;675.0;1820.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.219633;1.1387;2.55;;1970-01-01 00:00:00.308
577.0;578.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.25;120.25;10.4589;459.769;118.09100000000001;0.0;21.0;1.0;-0.167626;-0.624528;-2.0111;-0.17974;-0.604648;-2.04719;0.208725;-1.0715700000000001;0.775281;-0.453495;3.6303099999999997;3.06563;0.0;0.08598380000000001;0.8745280000000001;1.5;-0.08598380000000001;-0.8745280000000001;-1.685;-0.349197;18.0992;-0.349197;675.0;1820.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.171967;1.13689;2.55;;1970-01-01 00:00:00.319
578.0;579.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.0;123.0;10.4866;458.961;121.149;0.0;22.0;1.0;-0.165995;-0.633844;-1.9986599999999999;-0.175616;-0.613406;-2.0326299999999997;0.232931;-0.9391649999999999;0.8240149999999999;0.192047;4.85481;3.6757;0.0;0.0646721;0.8838440000000001;1.5;-0.0646721;-0.8838440000000001;-1.6223;-0.984075;18.292;-0.984075;675.0;1820.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.12934400000000001;1.149;2.55;;1970-01-01 00:00:00.330
578.0;579.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;121.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;458.0;123.0;10.4866;458.961;121.149;0.0;22.0;1.0;-0.165995;-0.633844;-1.9986599999999999;-0.175616;-0.613406;-2.0326299999999997;0.232931;-0.9391649999999999;0.8240149999999999;0.192047;4.85481;3.6757;0.0;0.0646721;0.8838440000000001;1.5;-0.0646721;-0.8838440000000001;-1.6223;-0.984075;18.292;-0.984075;675.0;1820.0;1101.0;1038.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.12934400000000001;1.149;2.55;;1970-01-01 00:00:00.341
579.0;580.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;122.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;456.57099999999997;124.0;10.5251;457.94199999999995;123.633;0.0;23.0;1.0;-0.158615;-0.635494;-1.98875;-0.170516;-0.620033;-2.01947;0.253354;-0.81221;0.8435030000000001;0.699325;5.8575800000000005;3.8641300000000003;0.0;0.0431436;0.885494;1.5;-0.0431436;-0.885494;-1.58026;-1.58714;18.3262;-1.58714;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0862872;1.15114;2.55;;1970-01-01 00:00:00.352
580.0;581.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;123.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.75;125.75;10.4798;456.95599999999996;125.92399999999999;0.0;24.0;1.0;-0.155389;-0.6452220000000001;-1.9928;-0.165978;-0.62759;-2.01147;0.270453;-0.70973;0.824707;1.0541200000000002;6.47415;3.571;0.0;0.027654599999999998;0.895222;1.5;-0.027654599999999998;-0.895222;-1.56752;-2.04387;18.5275;-2.04387;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.055309199999999996;1.1637899999999999;2.55;;1970-01-01 00:00:00.363
581.0;582.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;456.0;127.429;10.4933;456.32599999999996;128.05200000000002;0.0;25.0;1.0;-0.156378;-0.6510779999999999;-1.98587;-0.163098;-0.634636;-2.00379;0.268759;-0.6305689999999999;0.760753;1.15431;6.69658;2.7604900000000003;0.0;0.0181497;0.901078;1.5;-0.0181497;-0.901078;-1.56437;-2.20837;18.6487;-2.20837;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0362994;1.1714;2.55;;1970-01-01 00:00:00.374
581.0;582.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;456.0;127.429;10.4933;456.32599999999996;128.05200000000002;0.0;25.0;1.0;-0.156378;-0.6510779999999999;-1.98587;-0.163098;-0.634636;-2.00379;0.268759;-0.6305689999999999;0.760753;1.15431;6.69658;2.7604900000000003;0.0;0.0181497;0.901078;1.5;-0.0181497;-0.901078;-1.56437;-2.20837;18.6487;-2.20837;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0362994;1.1714;2.55;;1970-01-01 00:00:00.385
582.0;583.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;455.667;128.333;10.46;455.776;129.819;0.0;26.0;1.0;-0.15528599999999998;-0.656767;-1.98984;-0.160754;-0.641275;-1.9996;0.257784;-0.558599;0.7082229999999999;1.03401;6.626539999999999;1.73668;0.0;0.0166385;0.906767;1.5;-0.0166385;-0.906767;-1.59738;-2.1328099999999997;18.7665;-2.1328099999999997;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.033277;1.1788;2.55;;1970-01-01 00:00:00.396
583.0;584.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.57099999999997;130.0;10.5056;455.048;131.559;0.0;27.0;1.0;-0.149409;-0.6605449999999999;-1.9768700000000001;-0.157351;-0.6470560000000001;-1.99278;0.24406;-0.5044810000000001;0.6421720000000001;0.7614850000000001;6.24009;0.5105569999999999;0.0;0.0151673;0.910545;1.5;-0.0151673;-0.910545;-1.60806;-2.03039;18.8446;-2.03039;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0303347;1.18371;2.55;;1970-01-01 00:00:00.407
583.0;584.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;126.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.57099999999997;130.0;10.5056;455.048;131.559;0.0;27.0;1.0;-0.149409;-0.6605449999999999;-1.9768700000000001;-0.157351;-0.6470560000000001;-1.99278;0.24406;-0.5044810000000001;0.6421720000000001;0.7614850000000001;6.24009;0.5105569999999999;0.0;0.0151673;0.910545;1.5;-0.0151673;-0.910545;-1.60806;-2.03039;18.8446;-2.03039;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0303347;1.18371;2.55;;1970-01-01 00:00:00.418
584.0;585.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;127.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.0;130.571;10.4255;454.35400000000004;132.937;0.0;28.0;1.0;-0.147823;-0.667913;-1.9905700000000002;-0.15449200000000002;-0.653313;-1.9921200000000001;0.230776;-0.46202200000000004;0.547054;0.448284;5.64911;-0.799466;0.0;0.0195866;0.9179129999999999;1.5;-0.0195866;-0.9179129999999999;-1.65316;-1.8202200000000002;18.9971;-1.8202200000000002;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0391732;1.19329;2.55;;1970-01-01 00:00:00.429
585.0;586.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.0;131.429;10.4155;453.86400000000003;134.14;0.0;29.0;1.0;-0.147964;-0.671992;-1.99023;-0.152534;-0.658917;-1.99155;0.21026;-0.432461;0.43968100000000004;0.0969125;4.90565;-2.09199;0.0;0.0258671;0.921992;1.5;-0.0258671;-0.921992;-1.7008;-1.506;19.0815;-1.506;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0517342;1.19859;2.55;;1970-01-01 00:00:00.440
585.0;586.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;128.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;454.0;131.429;10.4155;453.86400000000003;134.14;0.0;29.0;1.0;-0.147964;-0.671992;-1.99023;-0.152534;-0.658917;-1.99155;0.21026;-0.432461;0.43968100000000004;0.0969125;4.90565;-2.09199;0.0;0.0258671;0.921992;1.5;-0.0258671;-0.921992;-1.7008;-1.506;19.0815;-1.506;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0517342;1.19859;2.55;;1970-01-01 00:00:00.451
586.0;587.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;129.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;453.0;133.0;10.4016;453.21;135.44;0.0;30.0;1.0;-0.14336500000000002;-0.6792060000000001;-1.98878;-0.149783;-0.665003;-1.99072;0.190816;-0.408856;0.346636;-0.259817;4.14467;-3.16395;0.0;0.0315581;0.929206;1.5;-0.0315581;-0.929206;-1.75498;-1.2131399999999999;19.2308;-1.2131399999999999;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0631163;1.20797;2.55;;1970-01-01 00:00:00.462
587.0;588.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.667;134.333;10.3421;452.332;136.735;0.0;31.0;1.0;-0.137757;-0.688503;-1.9967099999999998;-0.146175;-0.672053;-1.99252;0.182056;-0.394706;0.25298000000000004;-0.502065;3.4285099999999997;-3.9257199999999997;0.0;0.0356339;0.9385030000000001;1.5;-0.0356339;-0.9385030000000001;-1.81119;-1.05249;19.4233;-1.05249;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0712678;1.22005;2.55;;1970-01-01 00:00:00.473
587.0;588.0;0.0;-1.0;-1.0;-1.0;-1.0;-1.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;451.667;134.333;10.3421;452.332;136.735;0.0;31.0;1.0;-0.137757;-0.688503;-1.9967099999999998;-0.146175;-0.672053;-1.99252;0.182056;-0.394706;0.25298000000000004;-0.502065;3.4285099999999997;-3.9257199999999997;0.0;0.0356339;0.9385030000000001;1.5;-0.0356339;-0.9385030000000001;-1.81119;-1.05249;19.4233;-1.05249;675.0;650.0;1024.0;1024.0;1024.0;863.0;1024.0;1024.0;1024.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0712678;1.22005;2.55;;1970-01-01 00:00:00.484
