rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
303646;3378.800418;400;70;19.3189;0;0.208803;46;398.26;68.0211;0;11;1;1;0.100917;-0.489665;-2.21081;0.108495;-0.472907;-2.231;1;-0.194402;-0.767741;0.861852;1;-8.1261;-2.13415;1.39351;0;fp_not_a_fp;-1;0.20541;
303647;3378.811546;400;72;19.2925;2;0.048903;195;400.53;72.3077;0;12;1;1;0.10113;-0.498493;-2.20836;0.106006;-0.482597;-2.22158;1;-0.213196;-0.808565;0.810526;1;-5.00816;-2.67996;1.80569;0.00491351;fp_not_a_fp;-1;0.205476;
303648;3378.822674;402;72;19.1927;2;0.0931128;125;400.54;74.3844;0;13;1;1;0.0917787;-0.50115;-2.2198;0.101059;-0.490473;-2.21434;1;-0.300965;-0.752758;0.554719;1;-5.61395;-0.695394;-0.503458;0.00493908;fp_not_a_fp;-1;0.205462;
303649;3378.833801;402;76;19.209;4.47214;0.154474;49;402.76;74.068;0;14;1;1;0.0918534;-0.517112;-2.20691;0.0964198;-0.501605;-2.21147;1;-0.297993;-0.81666;0.526001;1;-4.83048;-3.14113;-5.89016;0.0110347;fp_not_a_fp;-1;0.205431;
303650;3378.844929;404;78;19.2615;2.82843;0.0600229;111;402.754;78.2189;0;15;1;1;0.0818365;-0.523937;-2.19537;0.0916498;-0.510173;-2.20761;1;-0.373569;-0.81713;0.579396;1;-4.02521;-1.10961;-6.34596;0.00695995;fp_not_a_fp;-1;0.205437;
303651;3378.856056;404;80;19.3429;4.47214;0.105405;159;404.912;80.2269;0;16;1;1;0.0815679;-0.52987;-2.18066;0.0867592;-0.518017;-2.20069;1;-0.360231;-0.781101;0.696088;1;-3.30332;0.616995;-2.57117;0.0109583;fp_not_a_fp;-1;0.205459;
303652;3378.867184;406;82;19.3086;2.82843;0.0482373;56;404.864;82.2097;0;17;1;1;0.0719704;-0.539028;-2.17903;0.0818071;-0.527487;-2.19049;1;-0.418787;-0.771555;0.67428;1;-2.64701;-0.422337;2.68607;0.00694298;fp_not_a_fp;-1;0.205443;
303653;3378.878312;408;84;19.2487;2.82843;0.0454284;109;406.988;84.2017;0;18;1;1;0.0624216;-0.548947;-2.18028;0.0744492;-0.535445;-2.18383;1;-0.499018;-0.782892;0.564899;1;-4.51621;0.758672;0.873996;0.0069646;fp_not_a_fp;-1;0.205472;
303654;3378.889439;408;86;19.3467;2.82843;0.0475854;231;409.197;86.1348;0;19;1;1;0.062181;-0.5543;-2.16377;0.0695353;-0.543036;-2.17593;1;-0.471282;-0.749085;0.636924;1;-2.19522;1.52877;1.29264;0.00692929;fp_not_a_fp;-1;0.205504;
303655;3378.900567;410;88;19.4059;2.82843;0.0369548;101;409.105;88.1033;0;20;1;1;0.0522976;-0.560783;-2.15168;0.0622177;-0.550764;-2.16869;1;-0.513001;-0.713878;0.724034;1;-3.43219;1.51034;0.628046;0.00690815;fp_not_a_fp;-1;0.205451;
303656;3378.911695;412;92;19.2721;2;0.11026;80;411.216;90.0801;0;21;1;1;0.0429758;-0.581075;-2.15561;0.0549691;-0.561276;-2.16283;1;-0.571651;-0.840856;0.622609;1;-3.43418;-1.55669;-1.16049;0.00491871;fp_not_a_fp;-1;0.205461;
303657;3378.922822;414;92;19.3062;2.82843;0.074924;290;413.351;94.3299;0;22;1;1;0.0330801;-0.580112;-2.15176;0.0476337;-0.569067;-2.1557;1;-0.636411;-0.775032;0.545426;1;-3.08678;0.176911;-0.437337;0.00694383;fp_not_a_fp;-1;0.205441;
303658;3378.933949;416;94;19.4136;2.82843;0.0251348;87;415.495;94.113;0;23;1;1;0.0232073;-0.585074;-2.13437;0.0378903;-0.576761;-2.14836;1;-0.695171;-0.705856;0.643254;1;-5.0301;0.971585;0.142412;0.00690542;fp_not_a_fp;-1;0.205477;
303659;3378.945078;418;98;19.4691;2;0.123339;128;417.659;96.0188;0;24;1;1;0.0135543;-0.599639;-2.11739;0.0282044;-0.586475;-2.13978;1;-0.741426;-0.754176;0.796243;1;-5.13189;-0.904939;1.6222;0.00486895;fp_not_a_fp;-1;0.205443;
303660;3378.956205;418;98;19.4718;2.82843;5.81129e-05;296;419.773;100.269;0;25;1;1;0.0135524;-0.599557;-2.1171;0.0208486;-0.591095;-2.13016;1;-0.665993;-0.677007;0.761231;1;-2.11952;3.6814;3.11406;0.0068848;fp_not_a_fp;-1;0.205457;
303661;3378.967332;422;102;19.4987;0;0.224548;115;419.561;100.017;0;26;1;1;-0.00576151;-0.615;-2.10326;0.0111382;-0.599817;-2.11803;1;-0.771265;-0.735783;0.808359;1;-3.02971;0.881939;5.90705;0;fp_not_a_fp;-1;0.205447;
303662;3378.978461;424;104;19.7563;2;0.0322499;96;423.823;104.237;0;27;1;1;-0.0152082;-0.615009;-2.07044;0.00153429;-0.607301;-2.10205;1;-0.82467;-0.666337;1.10085;1;-2.90927;0.887836;10.2799;0.00479817;fp_not_a_fp;-1;0.205459;
303663;3378.989588;426;104;19.5726;2;0.0854644;344;425.982;106.33;0;28;1;1;-0.025037;-0.620843;-2.08983;-0.00811353;-0.612602;-2.09516;1;-0.854221;-0.61951;0.859084;1;-2.53408;3.02543;1.41117;0.0048432;fp_not_a_fp;-1;0.205454;
303664;3379.000715;428;106;19.5445;2.82843;0.0317142;137;428.022;105.97;0;29;1;1;-0.034698;-0.629852;-2.08739;-0.0201761;-0.620176;-2.08773;1;-0.868217;-0.62441;0.677583;1;-4.54332;1.18155;-1.87996;0.00685917;fp_not_a_fp;-1;0.205462;
303665;3379.011842;430;110;19.558;2;0.0841662;120;430.072;107.866;0;30;1;1;-0.0442174;-0.645576;-2.0751;-0.0297901;-0.62782;-2.08069;1;-0.872382;-0.727041;0.656993;1;-2.2717;0.196195;-3.40142;0.00484682;fp_not_a_fp;-1;0.205444;
303666;3379.022971;432;110;19.5184;4.47214;0.1568;349;432.053;112.097;0;31;1;1;-0.0540203;-0.64695;-2.07928;-0.0394931;-0.635805;-2.0829;1;-0.875188;-0.692468;0.516842;1;-1.13499;-0.587231;-13.1207;0.0108598;fp_not_a_fp;-1;0.205494;
303667;3379.034098;434;112;19.5023;2.82843;0.0254383;153;434.03;111.885;0;32;1;1;-0.0637107;-0.655617;-2.07553;-0.0491615;-0.644499;-2.07933;1;-0.875797;-0.689209;0.435921;1;-0.484762;-1.56609;-9.50697;0.00687404;fp_not_a_fp;-1;0.20546;
303668;3379.045225;436;114;19.4877;2.82843;0.0268494;95;436.017;113.844;0;33;1;1;-0.0734112;-0.664246;-2.07162;-0.0588398;-0.653098;-2.07538;1;-0.875537;-0.698867;0.391755;1;-0.164465;-1.67299;-6.42148;0.00687917;fp_not_a_fp;-1;0.205455;
303669;3379.056354;438;116;19.5229;2.82843;0.026784;352;438.007;115.845;0;34;1;1;-0.0829145;-0.671174;-2.06243;-0.0685141;-0.659497;-2.07221;1;-0.872679;-0.693121;0.428849;1;-0.00666082;0.762002;-5.12555;0.00686676;fp_not_a_fp;-1;0.205485;
303670;3379.067481;440;118;19.4388;2.82843;0.0228025;105;440.006;117.837;0;35;1;1;-0.0929508;-0.68224;-2.06588;-0.0782468;-0.66832;-2.06887;1;-0.875232;-0.729186;0.349916;1;-0.000986844;-0.824968;-3.75049;0.0068965;fp_not_a_fp;-1;0.205478;
303671;3379.078608;444;120;19.4813;2.82843;0.0846077;152;441.994;119.876;0;36;1;1;-0.112135;-0.688955;-2.05586;-0.090353;-0.676654;-2.06395;1;-0.984558;-0.728047;0.387534;1;-2.44353;-0.872612;-1.08724;0.00688143;fp_not_a_fp;-1;0.205461;
303672;3379.089736;446;120;19.5833;2.82843;0.0685088;378;446.282;121.914;0;37;1;1;-0.121232;-0.685427;-2.04511;-0.102308;-0.681949;-2.05732;1;-1.00842;-0.594283;0.476905;1;-2.98548;2.34946;1.91282;0.00684557;fp_not_a_fp;-1;0.205493;
303673;3379.100864;448;122;19.5277;4.47214;0.0732793;102;448.378;121.663;0;38;1;1;-0.131211;-0.695504;-2.04548;-0.114382;-0.688031;-2.05308;1;-1.00405;-0.578708;0.448696;1;-2.95137;2.5703;0.445728;0.0108547;fp_not_a_fp;-1;0.205467;
303674;3379.111991;452;124;19.649;2;0.107546;223;450.357;123.593;0;39;1;1;-0.149623;-0.699345;-2.02739;-0.12855;-0.692308;-2.04346;1;-1.08523;-0.542487;0.587164;1;-4.71796;4.19439;5.33016;0.00482437;fp_not_a_fp;-1;0.205454;
303675;3379.123119;454;124;19.6269;2.82843;0.0663802;196;454.613;125.63;0;40;1;1;-0.159451;-0.700195;-2.02964;-0.140379;-0.695118;-2.0369;1;-1.093;-0.468074;0.543768;1;-2.43645;5.84052;3.5101;0.0068304;fp_not_a_fp;-1;0.205475;
303676;3379.134247;458;126;19.5582;2.82843;0.0614143;193;456.599;125.399;0;41;1;1;-0.179323;-0.710828;-2.03128;-0.154902;-0.701468;-2.03345;1;-1.18459;-0.499494;0.437633;1;-3.95793;2.12954;-0.882203;0.0068544;fp_not_a_fp;-1;0.205456;
303677;3379.145374;460;126;19.7854;4.47214;0.107018;268;460.796;127.408;0;42;1;1;-0.186845;-0.702726;-2.00791;-0.16881;-0.703274;-2.02406;1;-1.15757;-0.355895;0.605837;1;-3.44926;5.0059;3.53068;0.0107133;fp_not_a_fp;-1;0.205482;
303678;3379.156502;464;128;19.825;4;0.0785615;143;462.814;127.218;0;43;1;1;-0.205524;-0.709385;-1.99849;-0.182786;-0.705784;-2.01683;1;-1.21284;-0.327486;0.706063;1;-2.86703;4.83032;2.67124;0.0095631;fp_not_a_fp;-1;0.205465;
303679;3379.167629;464;128;19.5528;2;0.0573768;300;466.972;129.238;0;44;1;1;-0.208385;-0.71926;-2.02631;-0.195019;-0.71055;-2.016;1;-1.11378;-0.387171;0.338523;1;-0.466665;1.81762;-4.61153;0.0048481;fp_not_a_fp;-1;0.205476;
303680;3379.178757;468;128;19.6357;4.47214;0.105577;132;466.579;129.068;0;45;1;1;-0.226814;-0.716346;-2.01767;-0.206892;-0.71193;-2.01259;1;-1.14204;-0.329045;0.242534;1;0.956104;3.82947;-4.38361;0.0107949;fp_not_a_fp;-1;0.205461;
303681;3379.189885;470;128;19.6546;2.82843;0.0520736;205;470.625;128.842;0;46;1;1;-0.236242;-0.715719;-2.01568;-0.219241;-0.715178;-2.01454;1;-1.1161;-0.255865;0.194649;1;0.931747;2.24717;-9.23845;0.00682074;fp_not_a_fp;-1;0.20544;
303682;3379.201012;470;128;19.5757;2.82843;0.0182164;374;472.56;128.639;0;47;1;1;-0.237195;-0.718605;-2.02381;-0.227159;-0.717483;-2.02087;1;-0.973944;-0.22607;0.0568621;1;5.3674;2.27838;-14.5857;0.00684823;fp_not_a_fp;-1;0.205532;
303683;3379.212140;474;128;19.7063;2.82843;0.0824383;115;472.132;128.44;0;48;1;1;-0.254863;-0.713965;-2.01031;-0.238778;-0.716159;-2.01687;1;-0.993501;-0.131736;0.147392;1;2.70237;5.73879;-4.2941;0.00680287;fp_not_a_fp;-1;0.205482;
303684;3379.223268;476;128;19.9196;2.82843;0.0255834;366;476.277;128.305;0;49;1;1;-0.261651;-0.706381;-1.98875;-0.247488;-0.713668;-2.00964;1;-0.952667;0.0109833;0.41322;1;4.25455;7.63911;3.83448;0.00673001;fp_not_a_fp;-1;0.205466;
303685;3379.234395;476;128;20.0152;2.82843;0.0150773;138;478.292;128.212;0;50;1;1;-0.260402;-0.703008;-1.97925;-0.253528;-0.71049;-2.00053;1;-0.799955;0.107229;0.579237;1;7.10286;8.15747;8.6401;0.00669786;fp_not_a_fp;-1;0.205428;
303686;3379.245522;478;128;20.069;2.82843;0.0200259;234;477.974;128.146;0;51;1;1;-0.269151;-0.701185;-1.9739;-0.261517;-0.706135;-1.98805;1;-0.735097;0.154223;0.635217;1;5.36612;8.54387;12.9935;0.0066799;fp_not_a_fp;-1;0.205459;
303687;3379.256651;478;130;19.6895;2;0.124299;296;479.885;128.099;0;52;1;1;-0.274263;-0.722692;-2.00658;-0.266367;-0.708316;-1.98712;1;-0.673129;-0.0925386;0.202831;1;7.19762;0.880939;1.24603;0.00481443;fp_not_a_fp;-1;0.205448;
303688;3379.267778;480;128;20.0142;2.82843;0.087031;127;479.503;130.354;0;53;1;1;-0.27936;-0.703165;-1.97927;-0.270794;-0.707512;-1.98475;1;-0.620084;0.0411276;0.311345;1;7.47204;0.677814;-2.2879;0.00669818;fp_not_a_fp;-1;0.205486;
303689;3379.278906;480;130;19.9328;2.82843;0.0669799;431;481.448;128.129;0;54;1;1;-0.280427;-0.713935;-1.98205;-0.2758;-0.710244;-1.98545;1;-0.53131;-0.0323344;0.284537;1;6.03555;-3.135;-6.62008;0.00672557;fp_not_a_fp;-1;0.205535;
303690;3379.290034;482;130;20.2024;2;0.0742533;94;481.224;130.306;0;55;1;1;-0.286069;-0.704466;-1.95556;-0.28003;-0.711065;-1.98086;1;-0.491516;0.049959;0.540843;1;5.47238;-2.34207;-2.11977;0.0046922;fp_not_a_fp;-1;0.205439;
303691;3379.301161;482;130;20.3506;2.82843;0.00754325;69;483.252;130.344;0;56;1;1;-0.283986;-0.699337;-1.94132;-0.28246;-0.705226;-1.96455;1;-0.388498;0.136397;0.741015;1;6.3948;5.14347;12.0911;0.00658749;fp_not_a_fp;-1;0.205433;
303692;3379.312288;482;130;20.3621;2.82843;0.00754325;397;483.107;130.285;0;57;1;1;-0.283825;-0.698942;-1.94022;-0.283577;-0.70417;-1.95479;1;-0.294533;0.159249;0.741785;1;7.31418;2.65375;9.67038;0.00658377;fp_not_a_fp;-1;0.205486;
303693;3379.323416;482;130;20.4163;2.82843;0.00754325;101;482.868;130.255;0;58;1;1;-0.283072;-0.697086;-1.93507;-0.284238;-0.699958;-1.94304;1;-0.209494;0.169654;0.706544;1;7.23015;4.53797;9.48097;0.00656629;fp_not_a_fp;-1;0.205412;
303694;3379.334544;482;132;20.4815;2.82843;0.0696143;63;482.66;130.178;0;59;1;1;-0.282099;-0.702552;-1.92375;-0.283245;-0.699479;-1.93509;1;-0.13648;0.0896519;0.731591;1;7.97652;0.891816;4.28568;0.00654538;fp_not_a_fp;-1;0.20546;
303695;3379.345671;484;134;20.4243;4;0.120923;153;482.458;132.419;0;60;1;1;-0.292099;-0.712285;-1.92392;-0.285274;-0.702716;-1.93074;1;-0.203527;-0.0664125;0.646668;1;4.15562;-4.55659;-2.11966;0.00928248;fp_not_a_fp;-1;0.20546;
