ID;RS_ID;time;insect_log;imLx_drone; imLy_drone; disparity_drone; imLx_pred_drone; imLy_pred_drone; n_frames_lost_drone; n_frames_tracking_drone; foundL_drone; posX_drone; posY_drone; posZ_drone; sposX_drone; sposY_drone; sposZ_drone; svelX_drone; svelY_drone; svelZ_drone; saccX_drone; saccY_drone; saccZ_drone; imLx_insect; imLy_insect; disparity_insect; imLx_pred_insect; imLy_pred_insect; n_frames_lost_insect; n_frames_tracking_insect; foundL_insect; posX_insect; posY_insect; posZ_insect; sposX_insect; sposY_insect; sposZ_insect; svelX_insect; svelY_insect; svelZ_insect; saccX_insect; saccY_insect; saccZ_insect; valid; posErrX; posErrY; posErrZ; velX; velY; velZ; accX; accY; accZ; hoverthrottle; autoThrottle; autoRoll; autoPitch; autoYaw; joyThrottle; joyRoll; joyPitch; joyYaw; joyArmSwitch; joyModeSwitch; joyTakeoffSwitch; dt; velx_sp; vely_sp; velz_sp;
5949;5964;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;510;418.571;14.7619;516.314;431.259;0;11;1;-0.290768;-0.36825;-0.718039;-0.306979;-0.38463;-0.686285;0.441623;0.361808;-0.791333;0.292572;0.0942561;-2.16196;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5950;5965;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;509.333;414.222;14.8007;514.102;425.98;0;12;1;-0.287755;-0.35345;-0.725633;-0.301212;-0.37527;-0.69809;0.424785;0.366555;-0.805088;-0.149649;-0.246909;-1.59133;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5951;5966;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;508.25;409.75;14.8238;512.162;420.803;0;13;1;-0.283655;-0.33983;-0.734232;-0.295945;-0.36464;-0.708933;0.408366;0.391391;-0.798544;-0.0969697;0.18883;-0.664323;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5952;5967;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;507.429;406;14.5604;510.501;415.909;0;14;1;-0.285969;-0.35425;-0.755825;-0.292952;-0.36152;-0.723;0.378539;0.396917;-0.790714;-0.349715;0.152417;-0.762306;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5953;5968;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;505.75;401.75;14.5363;508.793;411.077;0;15;1;-0.280674;-0.34534;-0.766504;-0.289269;-0.35667;-0.736051;0.344838;0.391477;-0.785987;-0.665043;0.134139;-0.677308;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5954;5969;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;504;396.571;14.5601;507.031;406.015;0;16;1;-0.274211;-0.32957;-0.776726;-0.284751;-0.34854;-0.748254;0.323391;0.406989;-0.773347;-0.911795;0.240302;-0.436947;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5955;5970;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;502.25;391.75;14.6109;505.226;400.888;0;17;1;-0.267274;-0.31236;-0.784667;-0.279508;-0.33768;-0.759178;0.303716;0.431613;-0.755043;-1.09769;0.422892;-0.117274;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5956;5971;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;501.75;387.75;14.5893;503.765;395.956;0;18;1;-0.265958;-0.30384;-0.794672;-0.275443;-0.32753;-0.769826;0.285115;0.449583;-0.739445;-1.21627;0.585237;0.191724;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5957;5972;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;498;383;14.4452;501.58;390.946;0;19;1;-0.255643;-0.30431;-0.813207;-0.269503;-0.32056;-0.78284;0.276642;0.445732;-0.738756;-1.25569;0.568111;0.353745;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5958;5973;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;495;378;14.4999;499.088;385.801;0;20;1;-0.244342;-0.28623;-0.821259;-0.261955;-0.31026;-0.794366;0.289748;0.472104;-0.728193;-1.10792;0.641066;0.461872;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5959;5974;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;492.857;372.571;14.5456;496.63;380.43;0;21;1;-0.236214;-0.26795;-0.830715;-0.254232;-0.29757;-0.805271;0.313737;0.519222;-0.713285;-0.788932;0.894685;0.567397;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5960;5975;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;491.75;368.25;14.3975;494.515;375.231;0;22;1;-0.234803;-0.26954;-0.848943;-0.248404;-0.28916;-0.818372;0.333367;0.548608;-0.707932;-0.433527;1.10225;0.601619;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5961;5976;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;488;363.429;14.2945;491.843;370.009;0;23;1;-0.223389;-0.26582;-0.865939;-0.240899;-0.28216;-0.832642;0.354173;0.550858;-0.718079;-0.0586594;1.13746;0.508558;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5962;5977;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;485;358.25;14.3891;488.995;364.662;0;24;1;-0.211505;-0.24377;-0.871853;-0.232081;-0.27064;-0.844405;0.385635;0.557656;-0.728618;0.366147;1.11397;0.348364;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5963;5978;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;483.333;354.222;14.3461;486.43;359.583;0;25;1;-0.206334;-0.23678;-0.883518;-0.224357;-0.26048;-0.856139;0.411635;0.574473;-0.729829;0.758667;1.1824;0.24466;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5964;5979;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;481.429;350;14.1974;484.001;354.643;0;26;1;-0.201794;-0.2384;-0.902367;-0.217588;-0.25386;-0.870008;0.424122;0.569894;-0.739911;0.99171;1.09988;0.100011;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5965;5980;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;478.25;344.25;14.1152;481.278;349.334;0;27;1;-0.191719;-0.23006;-0.920758;-0.209827;-0.24672;-0.885233;0.431769;0.544962;-0.763209;1.06629;0.762701;-0.139324;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5966;5981;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;475.429;340;14.1791;478.453;344.225;0;28;1;-0.180914;-0.21308;-0.926276;-0.201153;-0.23663;-0.897546;0.447717;0.536723;-0.774039;1.09634;0.410164;-0.347541;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5967;5982;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474.25;335.75;14.1321;476.068;339.267;0;29;1;-0.17735;-0.20565;-0.939058;-0.194012;-0.22733;-0.91;0.455836;0.540932;-0.773286;1.06371;0.206467;-0.428951;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5968;5983;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;473.429;330;13.9629;474.118;333.954;0;30;1;-0.17656;-0.20455;-0.96372;-0.188776;-0.2205;-0.926116;0.446402;0.52477;-0.790214;0.880848;-0.00742257;-0.503301;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5969;5984;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;471.6;325;13.8785;472.172;328.62;0;31;1;-0.171051;-0.19812;-0.981194;-0.183459;-0.21379;-0.942639;0.431135;0.501317;-0.819495;0.606366;-0.296544;-0.659986;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5970;5985;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;469.429;320;13.855;470.123;323.276;0;32;1;-0.163512;-0.18639;-0.994503;-0.177475;-0.20557;-0.958198;0.41884;0.493599;-0.843814;0.34273;-0.482546;-0.810842;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5971;5986;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468.25;315.75;14.0357;468.312;318.162;0;33;1;-0.157211;-0.15956;-0.991462;-0.171396;-0.19177;-0.968177;0.404748;0.515573;-0.837459;0.0977524;-0.40687;-0.782959;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5972;5987;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;468;311.429;13.8007;466.968;313.2;0;34;1;-0.158983;-0.16736;-1.01844;-0.167672;-0.18444;-0.983257;0.376528;0.517701;-0.844693;-0.225582;-0.320067;-0.751874;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5973;5988;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;466;306.4;13.6671;465.413;308.128;0;35;1;-0.153227;-0.16473;-1.04027;-0.163338;-0.17853;-1.00036;0.348387;0.505477;-0.867596;-0.564356;-0.3336;-0.827671;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5974;5989;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;463.091;301.273;13.7157;463.417;302.948;0;36;1;-0.142089;-0.14635;-1.04864;-0.156964;-0.16888;-1.01484;0.336051;0.509394;-0.874822;-0.779211;-0.261549;-0.834417;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5975;5990;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;461.75;296.25;13.9477;461.598;297.726;0;37;1;-0.134922;-0.11354;-1.04281;-0.150351;-0.15228;-1.02323;0.333818;0.551219;-0.846685;-0.856081;0.0423142;-0.609213;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5976;5991;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;460;292;13.6225;459.778;292.722;0;38;1;-0.131725;-0.12822;-1.07777;-0.144763;-0.14506;-1.0396;0.330896;0.572314;-0.833002;-0.864783;0.339672;-0.322359;0;0;0;0;0;0;0;0;0;0;675;304;1024;1024;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5977;5992;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;457;288;13.5525;457.563;287.959;0;39;1;-0.121347;-0.12279;-1.09285;-0.137739;-0.13838;-1.05557;0.332919;0.556544;-0.84874;-0.80566;0.367387;-0.238456;0;0;0;0;0;0;0;0;0;0;675;580;1088;897;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5978;5993;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;454;282.571;13.6109;455.062;282.921;0;40;1;-0.109816;-0.10276;-1.10103;-0.129362;-0.12769;-1.06921;0.352713;0.560517;-0.852423;-0.578485;0.39138;-0.173934;0;0;0;0;-0.0095141;-1.20276;-1.35674;0;0;0;675;580;1085;900;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5979;5994;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;452;278.4;13.745;452.672;278.085;0;41;1;-0.101475;-0.08042;-1.10007;-0.120996;-0.11351;-1.07847;0.380689;0.595919;-0.823316;-0.218119;0.595932;0.0724354;0;0;0;0;0.00859585;-1.18042;-1.36609;0;0;0;675;580;1083;902;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5980;5995;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;449;275;13.4961;450.047;273.643;0;42;1;-0.0922412;-0.09073;-1.12848;-0.112369;-0.10668;-1.09347;0.406464;0.6059;-0.80793;0.150267;0.742876;0.310541;0;0;0;0;0.0282598;-1.19073;-1.38909;0;0;0;675;580;1082;905;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5981;5996;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445.667;271.667;13.6172;447.147;269.511;0;43;1;-0.079192;-0.07169;-1.12634;-0.102416;-0.09618;-1.10333;0.435268;0.587516;-0.804571;0.495219;0.590646;0.354476;0;0;0;0;0.0534651;-1.17169;-1.39003;0;0;0;675;580;1079;907;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5982;5997;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;441.75;268.25;13.5117;443.864;265.579;0;44;1;-0.0653294;-0.07042;-1.1433;-0.0912901;-0.08845;-1.11532;0.474662;0.578533;-0.785102;0.871145;0.379221;0.403932;0;0;0;0;0.0799658;-1.17042;-1.41187;0;0;0;675;580;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5983;5998;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;438;266.571;13.4412;440.36;262.346;0;45;1;-0.0517341;-0.07126;-1.15332;-0.0794233;-0.08329;-1.12672;0.517631;0.567056;-0.755139;1.26018;0.269503;0.616075;0;0;0;0;0.110202;-1.17126;-1.42116;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5984;5999;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;435;263;13.357;436.935;259.019;0;46;1;-0.0408399;-0.06781;-1.16921;-0.0678483;-0.07865;-1.13947;0.556181;0.536043;-0.733608;1.56849;0.0639849;0.844031;0;0;0;0;0.139543;-1.16781;-1.43236;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5985;6000;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;262;13.0768;433.254;256.44;0;47;1;-0.0264339;-0.08778;-1.19673;-0.0554239;-0.08139;-1.15665;0.595515;0.449876;-0.752311;1.79882;-0.544708;0.789919;0;0;0;0;0.169856;-1.18778;-1.45564;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5986;6001;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;426.667;259.778;13.211;429.284;254.016;0;48;1;-0.0097789;-0.07031;-1.19;-0.0417304;-0.07806;-1.16665;0.639346;0.38416;-0.743574;2.00912;-1.21216;0.730906;0;0;0;0;0.207452;-1.17031;-1.46443;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5987;6002;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423.429;260;12.8737;425.456;252.479;0;49;1;0.00253052;-0.09902;-1.22063;-0.0284521;-0.08435;-1.18285;0.678921;0.27773;-0.76361;2.1783;-1.96417;0.602086;0;0;0;0;0.238363;-1.19902;-1.49491;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5988;6003;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;418.222;258.667;12.6482;421.109;251.09;0;50;1;0.0231392;-0.11458;-1.24578;-0.0129747;-0.09342;-1.20173;0.72004;0.146798;-0.803149;2.28669;-2.90228;0.289196;0;0;0;0;0.277952;-1.21458;-1.53238;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5989;6004;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;414;258;12.6418;416.702;250.016;0;51;1;0.0398362;-0.11314;-1.24812;0.00286856;-0.09934;-1.21565;0.760588;0.0240295;-0.836933;2.34206;-3.90949;-0.153057;0;0;0;0;0.317611;-1.21314;-1.55796;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5990;6005;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;407;259;12.5664;411.371;249.698;0;52;1;0.0679031;-0.12285;-1.25304;0.0223789;-0.10639;-1.22686;0.816601;-0.0963366;-0.851093;2.44501;-4.87058;-0.56091;0;0;0;0;0.36793;-1.22285;-1.58318;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5991;6006;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;402;260;12.5404;406.012;249.923;0;53;1;0.0879625;-0.12822;-1.25306;0.042054;-0.11294;-1.23472;0.879158;-0.183772;-0.822383;2.5995;-5.45229;-0.61632;0;0;0;0;0.417862;-1.22822;-1.5969;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5992;6007;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;397;262.4;12.6229;400.637;250.984;0;54;1;0.107176;-0.1281;-1.23874;0.0615905;-0.11749;-1.23593;0.940021;-0.267662;-0.770019;2.76019;-5.87389;-0.47538;0;0;0;0;0.471196;-1.2281;-1.57925;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5993;6008;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;391.75;266.25;12.557;395.178;253.105;0;55;1;0.128625;-0.14572;-1.23536;0.081701;-0.12596;-1.23576;1.00382;-0.326719;-0.673267;2.95332;-5.9377;0.0754823;0;0;0;0;0.524232;-1.24572;-1.55942;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5994;6009;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;385.75;269.75;12.5544;389.423;255.877;0;56;1;0.152527;-0.15659;-1.22662;0.102949;-0.13515;-1.23302;1.06514;-0.362634;-0.528882;3.14984;-5.59661;1.14035;0;0;0;0;0.582188;-1.25659;-1.51479;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5995;6010;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;381;272;12.4444;383.858;258.714;0;57;1;0.172944;-0.17371;-1.23163;0.123947;-0.14672;-1.2326;1.12251;-0.406759;-0.385027;3.33493;-5.07796;2.48852;0;0;0;0;0.634266;-1.27371;-1.4607;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
5996;6011;2019/11/01 19:50:54;0;-1;-1;-1;-1;-1;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;375.333;275.778;12.5035;378.144;262.073;0;58;1;0.194768;-0.1797;-1.21607;0.145194;-0.15661;-1.22764;1.16386;-0.444575;-0.234126;3.38747;-4.43718;3.95646;0;0;0;0;0.69053;-1.2797;-1.38612;0;0;0;675;1824;1077;909;1024;224;1024;1024;1024;1;4;0;0;0;0;0; 
