rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
265460;2953.887977;660;430;60.0962;2;0.108331;23;659.533;428.647;0;11;1;1;-0.367858;-0.629248;-0.399029;-0.375183;-0.630258;-0.402303;1;0.416053;0.0357903;0.145189;1;-0.0619913;-2.62145;-0.977243;0.00158204;fp_not_a_fp;-1;0.205506;
265461;2953.899106;658;430;60.0152;2.82843;0.0305098;22;657.553;430.802;0;12;1;1;-0.365186;-0.630116;-0.399555;-0.370612;-0.629924;-0.401196;1;0.396656;0.0226529;0.129879;1;-0.0605659;-1.39258;-1.00726;0.00224037;fp_not_a_fp;-1;0.205516;
265462;2953.910233;656;430;60.186;2.82843;0.0250605;24;655.629;430.727;0;13;1;1;-0.36099;-0.628347;-0.398408;-0.366974;-0.629788;-0.400223;1;0.386144;0.0346199;0.120135;1;-1.01376;-0.911052;-1.03082;0.00223403;fp_not_a_fp;-1;0.205524;
265463;2953.921360;652;432;60.3152;2;0.0575312;27;653.73;430.605;0;14;1;1;-0.353935;-0.629655;-0.395769;-0.361992;-0.629341;-0.39819;1;0.413418;0.0201513;0.131025;1;0.106473;-0.276261;0.183834;0.0015763;fp_not_a_fp;-1;0.205578;
265464;2953.932488;650;432;60.4247;2.82843;0.0262339;32;649.511;432.769;0;15;1;1;-0.350147;-0.628532;-0.395039;-0.357565;-0.629162;-0.397193;1;0.415385;0.0244692;0.127185;1;-0.0149791;-0.254318;-0.40449;0.00222519;fp_not_a_fp;-1;0.205493;
265465;2953.943616;648;432;60.4787;2.82843;0.0255917;21;647.482;432.706;0;16;1;1;-0.34669;-0.62799;-0.394674;-0.35294;-0.628631;-0.395972;1;0.402834;0.0293474;0.113564;1;0.138827;0.150402;-0.366536;0.00222321;fp_not_a_fp;-1;0.205533;
265466;2953.954744;644;434;60.5681;2;0.0555501;32;645.534;432.589;0;17;1;1;-0.339922;-0.629706;-0.392314;-0.347673;-0.628971;-0.394449;1;0.423841;0.00795121;0.120503;1;0.846968;-0.59917;0.00830106;0.00156973;fp_not_a_fp;-1;0.205522;
265467;2953.965871;642;434;60.6456;2.82843;0.0272846;42;641.321;434.757;0;18;1;1;-0.336353;-0.628921;-0.3918;-0.343278;-0.628787;-0.393457;1;0.419376;0.00709308;0.113888;1;0.133886;-0.293385;-0.385004;0.0022171;fp_not_a_fp;-1;0.205509;
265468;2953.976999;640;434;60.7663;2.82843;0.0224019;36;639.351;434.696;0;19;1;1;-0.332555;-0.62769;-0.391008;-0.33888;-0.628577;-0.392449;1;0.407567;0.0199453;0.105699;1;-0.175598;-0.101671;-0.482678;0.00221269;fp_not_a_fp;-1;0.205548;
265469;2953.988127;636;436;60.7235;2;0.0548275;33;637.441;434.583;0;20;1;1;-0.32655;-0.630769;-0.389511;-0.333845;-0.629271;-0.391158;1;0.419542;-0.0125777;0.105997;1;0.375405;-0.941966;-0.170007;0.00156571;fp_not_a_fp;-1;0.205529;
265470;2953.999254;634;436;60.812;2.82843;0.0276848;39;633.264;436.75;0;21;1;1;-0.322948;-0.62987;-0.388932;-0.329601;-0.629312;-0.390313;1;0.412264;-0.0141147;0.0992394;1;-0.260092;-0.495795;-0.477724;0.00221102;fp_not_a_fp;-1;0.20553;
265471;2954.010382;630;436;60.84;4.47214;0.0840957;36;631.313;436.692;0;22;1;1;-0.316549;-0.629618;-0.388728;-0.32465;-0.629487;-0.389545;1;0.430019;-0.0100591;0.0861314;1;0.239097;-0.385405;-0.623556;0.00349431;fp_not_a_fp;-1;0.205564;
265472;2954.021510;628;438;61.2184;2;0.0580741;27;627.132;436.579;0;23;1;1;-0.311509;-0.628322;-0.384579;-0.319389;-0.629645;-0.387937;1;0.44028;0.00775207;0.117285;1;0.734921;-0.273969;0.260324;0.00155305;fp_not_a_fp;-1;0.205532;
265473;2954.032637;624;438;60.9055;4.47214;0.07931;36;625.15;438.752;0;24;1;1;-0.306865;-0.631588;-0.386529;-0.314468;-0.629849;-0.387192;1;0.441593;-0.0233076;0.0928442;1;0.49537;-0.241092;-0.295482;0.00349054;fp_not_a_fp;-1;0.205544;
265474;2954.043765;622;438;61.2287;2.82843;0.0169668;35;621.03;438.689;0;25;1;1;-0.30214;-0.628272;-0.384476;-0.309265;-0.62945;-0.386078;1;0.439971;0.00482817;0.0944326;1;0.622461;0.425512;-0.107984;0.00219597;fp_not_a_fp;-1;0.20552;
265475;2954.054893;620;440;61.1664;4.47214;0.0723382;39;619.083;438.58;0;26;1;1;-0.299362;-0.631511;-0.38312;-0.304969;-0.629923;-0.384676;1;0.415026;-0.0212842;0.0985834;1;-0.336839;-0.252261;0.279743;0.00347567;fp_not_a_fp;-1;0.20553;
265476;2954.066020;616;440;61.2311;2.82843;0.0269807;47;617.263;440.748;0;27;1;1;-0.292834;-0.630881;-0.38269;-0.3003;-0.630563;-0.384204;1;0.4266;-0.0221415;0.092654;1;-0.307339;-0.671686;-0.553396;0.00219589;fp_not_a_fp;-1;0.205523;
265477;2954.077148;612;440;61.3933;2.82843;0.0289455;47;613.139;440.69;0;28;1;1;-0.285866;-0.629252;-0.381654;-0.29505;-0.629979;-0.382985;1;0.456835;-0.000997806;0.0902611;1;0.342398;0.501137;-0.0580362;0.0021901;fp_not_a_fp;-1;0.205571;
265478;2954.088276;610;442;61.3137;4.47214;0.0632077;56;608.933;440.579;0;29;1;1;-0.283159;-0.632661;-0.380406;-0.290305;-0.631076;-0.381968;1;0.442098;-0.0312047;0.0920664;1;0.047734;-0.809602;-0.0531568;0.00346729;fp_not_a_fp;-1;0.205525;
265479;2954.099403;606;442;61.46;4.47214;0.051019;51;606.993;442.746;0;30;1;1;-0.276297;-0.631192;-0.379476;-0.284539;-0.630996;-0.381057;1;0.458271;-0.0228775;0.0917341;1;0.971518;-0.0358492;-0.153879;0.00345905;fp_not_a_fp;-1;0.205552;
265480;2954.110531;602;442;61.3522;2.82843;0.041073;40;602.847;442.69;0;31;1;1;-0.270584;-0.632339;-0.380117;-0.278977;-0.631361;-0.380413;1;0.471984;-0.0296549;0.0725448;1;1.01957;-0.16884;-0.45175;0.00219156;fp_not_a_fp;-1;0.205537;
265481;2954.121659;600;444;61.4327;4;0.0361553;49;598.688;442.576;0;32;1;1;-0.267157;-0.634097;-0.377879;-0.274299;-0.632572;-0.379469;1;0.456733;-0.0488326;0.0810129;1;-0.00230682;-1.0747;-0.207741;0.00309526;fp_not_a_fp;-1;0.20554;
265482;2954.132786;596;444;61.548;2;0.0812161;38;596.816;444.745;0;33;1;1;-0.260478;-0.632947;-0.377146;-0.268629;-0.632644;-0.378655;1;0.468737;-0.0373428;0.082581;1;0.59849;-0.137883;-0.21307;0.00154473;fp_not_a_fp;-1;0.205552;
265483;2954.143914;592;444;61.4355;2.82843;0.0386184;42;592.727;444.688;0;34;1;1;-0.254765;-0.634143;-0.377812;-0.263246;-0.633381;-0.378239;1;0.479392;-0.0415447;0.0650675;1;0.4745;-0.419367;-0.599046;0.00218859;fp_not_a_fp;-1;0.205518;
265484;2954.155042;590;444;61.4407;4.47214;0.052672;39;588.607;444.575;0;35;1;1;-0.251648;-0.634108;-0.377767;-0.258512;-0.633824;-0.377651;1;0.458371;-0.037579;0.0500421;1;-0.305855;-0.178017;-0.505531;0.00346014;fp_not_a_fp;-1;0.20555;
265485;2954.166169;588;444;61.7424;2.82843;0.0419318;51;586.764;444.456;0;36;1;1;-0.247339;-0.631028;-0.375909;-0.253557;-0.633057;-0.377158;1;0.440617;0.00415982;0.0587536;1;-0.362119;1.19061;-0.500058;0.00217771;fp_not_a_fp;-1;0.205557;
265486;2954.177298;584;446;61.8347;2;0.0852212;31;584.971;444.318;0;37;1;1;-0.240842;-0.632674;-0.373606;-0.248648;-0.632988;-0.376273;1;0.451546;0.00200854;0.081251;1;-0.386275;0.884137;-0.0298871;0.00153758;fp_not_a_fp;-1;0.205511;
265487;2954.188425;582;444;61.9307;2.82843;0.0492069;39;580.932;446.509;0;38;1;1;-0.237376;-0.629165;-0.374729;-0.244301;-0.631744;-0.375503;1;0.438194;0.0410851;0.0673188;1;-0.925631;1.85646;0.0505413;0.0021711;fp_not_a_fp;-1;0.205524;
265488;2954.199552;580;444;61.9938;2.82843;0.028937;48;579.08;444.234;0;39;1;1;-0.234067;-0.628543;-0.374334;-0.239906;-0.630353;-0.374644;1;0.414715;0.0591269;0.0574923;1;-0.980885;2.17273;0.167335;0.00216889;fp_not_a_fp;-1;0.205479;
265489;2954.210680;578;446;62.1418;2;0.0773947;61;577.256;444.091;0;40;1;1;-0.230472;-0.629604;-0.371723;-0.235689;-0.629997;-0.373598;1;0.39332;0.0468869;0.076032;1;-1.06261;0.959991;0.388104;0.00152996;fp_not_a_fp;-1;0.205538;
265490;2954.221808;576;446;62.0649;2;0.0517861;57;575.419;446.31;0;41;1;1;-0.227694;-0.630402;-0.372171;-0.232402;-0.629429;-0.373239;1;0.366156;0.0266969;0.0688607;1;-1.91845;0.554712;-0.278417;0.00153186;fp_not_a_fp;-1;0.205527;
265491;2954.232935;574;446;62.2314;2;0.0466288;59;573.597;446.327;0;42;1;1;-0.224029;-0.628734;-0.371163;-0.229066;-0.629321;-0.372348;1;0.350233;0.0340685;0.0686695;1;-1.97619;-0.157598;0.0303012;0.00152777;fp_not_a_fp;-1;0.205535;
265492;2954.244064;570;446;62.291;2;0.0514221;59;571.714;446.326;0;43;1;1;-0.21771;-0.628169;-0.370783;-0.224976;-0.629227;-0.37146;1;0.371412;0.0392418;0.0641862;1;-0.97288;-0.446739;0.150365;0.00152631;fp_not_a_fp;-1;0.205519;
265493;2954.255191;568;446;62.4224;2;0.037931;56;567.51;446.283;0;44;1;1;-0.214205;-0.626865;-0.36999;-0.22091;-0.628543;-0.371026;1;0.372961;0.0513215;0.0632354;1;-0.457457;0.0996247;-0.287491;0.0015231;fp_not_a_fp;-1;0.205529;
265494;2954.266319;566;446;62.543;2;0.0337602;51;565.483;446.198;0;45;1;1;-0.210752;-0.625675;-0.369264;-0.216674;-0.627361;-0.3703;1;0.365613;0.0634116;0.0630957;1;-0.012248;0.82486;-0.129512;0.00152015;fp_not_a_fp;-1;0.205489;
265495;2954.277447;564;446;62.4201;2;0.0200613;59;563.534;446.138;0;46;1;1;-0.208121;-0.626925;-0.369978;-0.212697;-0.626909;-0.370004;1;0.346103;0.0459941;0.0468014;1;-0.0928051;0.267947;-0.491276;0.00152316;fp_not_a_fp;-1;0.205525;
265496;2954.288574;562;444;62.4801;2.82843;0.057003;73;561.621;446.095;0;47;1;1;-0.204856;-0.623817;-0.37131;-0.209483;-0.62582;-0.370136;1;0.331321;0.0685579;0.0188387;1;-0.900699;0.658667;-1.01879;0.002152;fp_not_a_fp;-1;0.205537;
265497;2954.299701;560;444;62.3808;2.82843;0.0324233;66;559.734;443.776;0;48;1;1;-0.202134;-0.624828;-0.371889;-0.206466;-0.625311;-0.37061;1;0.314154;0.0575427;-0.00175523;1;-1.32118;0.139792;-1.46012;0.00215543;fp_not_a_fp;-1;0.205582;
265498;2954.310830;558;444;62.3063;4.47214;0.0868523;74;557.819;443.675;0;49;1;1;-0.199324;-0.625594;-0.372321;-0.203608;-0.625291;-0.371374;1;0.299198;0.0368783;-0.0149954;1;-1.49208;-0.596062;-1.75443;0.00341208;fp_not_a_fp;-1;0.205504;
265499;2954.321957;554;444;62.4368;2.82843;0.0407912;83;555.88;443.675;0;50;1;1;-0.192816;-0.624323;-0.371518;-0.199782;-0.62464;-0.371759;1;0.329448;0.0381993;-0.0093515;1;-0.374152;-0.175089;-1.26156;0.00215349;fp_not_a_fp;-1;0.205574;
265500;2954.333085;552;444;62.4539;2.82843;0.0208274;88;551.628;443.716;0;51;1;1;-0.189719;-0.62417;-0.371404;-0.195998;-0.624729;-0.371783;1;0.335432;0.0356212;-0.0045189;1;0.0924059;-0.739949;-0.524754;0.0021529;fp_not_a_fp;-1;0.205546;
265501;2954.344213;550;444;62.3054;2.82843;0.0167949;84;549.573;443.801;0;52;1;1;-0.187119;-0.625676;-0.372276;-0.192244;-0.624941;-0.37188;1;0.324919;0.0127581;-0.0119446;1;0.241925;-1.00609;-0.228881;0.00215803;fp_not_a_fp;-1;0.205537;
265502;2954.355340;548;444;62.3156;2.82843;0.0121967;78;547.611;443.862;0;53;1;1;-0.184037;-0.625592;-0.372203;-0.188423;-0.62494;-0.37185;1;0.314457;0.00263875;-0.0126529;1;0.342847;-0.769211;0.0526471;0.00215769;fp_not_a_fp;-1;0.20548;
265503;2954.366468;544;444;62.2455;4.47214;0.0785173;93;545.674;443.904;0;54;1;1;-0.178135;-0.626334;-0.372598;-0.184752;-0.625443;-0.37212;1;0.337681;-0.0103807;-0.0158534;1;0.184999;-1.0914;-0.146065;0.00341541;fp_not_a_fp;-1;0.205504;
265504;2954.377595;542;444;62.3294;2.82843;0.0127155;80;541.492;443.934;0;55;1;1;-0.174844;-0.625509;-0.372083;-0.181034;-0.625778;-0.37229;1;0.341926;-0.00497919;-0.00925976;1;0.145919;-0.912128;-0.106499;0.00215719;fp_not_a_fp;-1;0.205489;
265505;2954.388724;540;444;62.2154;2.82843;0.0162481;78;539.478;443.955;0;56;1;1;-0.172109;-0.626674;-0.372753;-0.177281;-0.626027;-0.372409;1;0.331424;-0.0154631;-0.0130281;1;0.146175;-0.634028;-0.0243373;0.00216116;fp_not_a_fp;-1;0.205545;
265506;2954.399851;536;444;62.1561;4.47214;0.0605351;96;537.545;443.969;0;57;1;1;-0.166154;-0.627309;-0.373084;-0.17281;-0.626456;-0.372629;1;0.353062;-0.0251013;-0.0167154;1;0.867396;-0.623224;-0.0912675;0.00342032;fp_not_a_fp;-1;0.205552;
265507;2954.410978;534;444;62.3299;2.82843;0.0273387;89;533.346;443.979;0;58;1;1;-0.16264;-0.625577;-0.372031;-0.168937;-0.626267;-0.372488;1;0.357253;-0.00603718;-0.00403694;1;0.439765;0.0976112;0.265492;0.00215719;fp_not_a_fp;-1;0.20551;
265508;2954.422107;532;444;62.1303;2.82843;0.0270473;95;531.371;443.986;0;59;1;1;-0.160102;-0.627606;-0.373214;-0.165251;-0.626791;-0.37277;1;0.342506;-0.0206356;-0.011839;1;0.0130955;-0.351698;-0.0579201;0.00216411;fp_not_a_fp;-1;0.205518;
265509;2954.433234;528;444;61.9981;2.82843;0.0303716;110;529.474;443.99;0;60;1;1;-0.15431;-0.628981;-0.373985;-0.160802;-0.627368;-0.373078;1;0.359121;-0.0398055;-0.0223932;1;0.622313;-0.546866;-0.210384;0.00216873;fp_not_a_fp;-1;0.205534;
265510;2954.444361;526;444;61.9123;2.82843;0.0216201;96;525.301;443.993;0;61;1;1;-0.151453;-0.629871;-0.37449;-0.157126;-0.628009;-0.37343;1;0.352936;-0.0528518;-0.0296941;1;-0.00281858;-0.623432;-0.29157;0.00217173;fp_not_a_fp;-1;0.205544;
265511;2954.455490;522;444;61.7432;2.82843;0.0290211;113;523.354;443.996;0;62;1;1;-0.145708;-0.631633;-0.375491;-0.152893;-0.629523;-0.374295;1;0.371205;-0.0717006;-0.0403928;1;0.313453;-1.4752;-0.816774;0.00217768;fp_not_a_fp;-1;0.205525;
265512;2954.466617;518;444;61.5782;4.47214;0.0564499;105;519.183;443.997;0;63;1;1;-0.139923;-0.633363;-0.376472;-0.147848;-0.630962;-0.375109;1;0.397724;-0.0901679;-0.0509053;1;1.24055;-1.56215;-0.877685;0.00345241;fp_not_a_fp;-1;0.205559;
265513;2954.477745;516;444;61.5404;2.82843;0.03187;119;514.94;443.998;0;64;1;1;-0.136919;-0.633771;-0.376691;-0.143501;-0.632159;-0.375786;1;0.392384;-0.0909803;-0.0512683;1;0.747271;-1.14971;-0.648719;0.00218486;fp_not_a_fp;-1;0.205548;
265514;2954.488873;512;444;61.5154;2.82843;0.0250847;95;513.005;443.999;0;65;1;1;-0.130793;-0.634066;-0.376819;-0.138336;-0.633208;-0.376368;1;0.410347;-0.083089;-0.0463441;1;1.2898;-0.679323;-0.374066;0.00218575;fp_not_a_fp;-1;0.205537;
265515;2954.500000;510;444;61.3028;4.47214;0.0557602;99;508.878;443.999;0;66;1;1;-0.128144;-0.636283;-0.378113;-0.133945;-0.634371;-0.377024;1;0.395787;-0.0946486;-0.0532318;1;0.552237;-0.515587;-0.28846;0.00346793;fp_not_a_fp;-1;0.205526;
265516;2954.511128;506;444;61.4323;2.82843;0.0314846;99;507.01;443.999;0;67;1;1;-0.121684;-0.63498;-0.377291;-0.129385;-0.634775;-0.377228;1;0.413343;-0.0724087;-0.0398645;1;0.35088;0.39899;0.248052;0.0021887;fp_not_a_fp;-1;0.205522;
265517;2954.522256;504;444;61.0583;4.47214;0.0551844;102;502.929;444;0;68;1;1;-0.119315;-0.638888;-0.379589;-0.124984;-0.636054;-0.377953;1;0.395027;-0.0987741;-0.0555979;1;0.0593991;-0.175056;-0.0972444;0.00348184;fp_not_a_fp;-1;0.205551;
265518;2954.533384;500;444;60.7911;4.47214;0.0488441;94;501.054;444;0;69;1;1;-0.113584;-0.641734;-0.381232;-0.120682;-0.637971;-0.379056;1;0.402765;-0.129698;-0.0738447;1;-0.170304;-1.04707;-0.617808;0.00349714;fp_not_a_fp;-1;0.205514;
265519;2954.544511;496;444;60.7159;2.82843;0.0371842;111;496.985;444;0;70;1;1;-0.107461;-0.642566;-0.381679;-0.115511;-0.639542;-0.379948;1;0.424775;-0.135471;-0.0770832;1;0.651321;-0.917084;-0.535822;0.00221452;fp_not_a_fp;-1;0.205566;
265520;2954.555640;494;444;60.5703;4.47214;0.044692;91;492.804;444;0;71;1;1;-0.10458;-0.64413;-0.382584;-0.111235;-0.641829;-0.381271;1;0.41271;-0.138505;-0.0789628;1;-0.014158;-1.48491;-0.878376;0.00350989;fp_not_a_fp;-1;0.205521;
265521;2954.566767;490;444;60.5257;2;0.0834473;99;490.921;444;0;72;1;1;-0.098374;-0.644642;-0.38284;-0.106;-0.643268;-0.382084;1;0.426222;-0.127963;-0.0726036;1;0.700872;-0.655757;-0.382054;0.00157083;fp_not_a_fp;-1;0.205542;
265522;2954.577895;486;442;60.3964;2.82843;0.0538508;86;486.825;444;0;73;1;1;-0.0922651;-0.643448;-0.385391;-0.10067;-0.643697;-0.383123;1;0.447463;-0.0935993;-0.089959;1;1.00423;0.811007;-0.362026;0.00222624;fp_not_a_fp;-1;0.205494;
265523;2954.589023;484;442;60.2508;2.82843;0.0384153;92;482.69;441.718;0;74;1;1;-0.0893321;-0.645022;-0.386309;-0.0961377;-0.644311;-0.384281;1;0.432784;-0.0854958;-0.0961823;1;0.17998;1.12277;-0.429073;0.00223162;fp_not_a_fp;-1;0.205537;
265524;2954.600151;482;442;59.9055;4.47214;0.0481112;103;480.838;441.637;0;75;1;1;-0.0866729;-0.648759;-0.388523;-0.0916609;-0.645468;-0.385766;1;0.401997;-0.114079;-0.111862;1;-0.240666;0.548745;-0.73912;0.00354884;fp_not_a_fp;-1;0.205551;
265525;2954.611279;478;442;59.5286;2;0.0832656;89;479.065;441.651;0;76;1;1;-0.0808334;-0.652905;-0.390957;-0.0872758;-0.647534;-0.387795;1;0.404935;-0.158867;-0.131974;1;-0.47823;-0.69434;-1.33384;0.00159714;fp_not_a_fp;-1;0.205502;
265526;2954.622407;476;440;59.5275;2.82843;0.0428762;61;475.045;441.703;0;77;1;1;-0.0776173;-0.650286;-0.392734;-0.0836138;-0.649243;-0.389631;1;0.391361;-0.127089;-0.143816;1;-1.26039;-0.752463;-1.20996;0.00225874;fp_not_a_fp;-1;0.205521;
265527;2954.633534;474;440;59.4054;2.82843;0.0310684;66;473.183;439.513;0;78;1;1;-0.0745761;-0.651642;-0.393528;-0.0799248;-0.650898;-0.391436;1;0.370694;-0.113291;-0.139473;1;-1.39496;-0.624501;-0.972566;0.00226338;fp_not_a_fp;-1;0.20557;
265528;2954.644662;472;438;59.0822;2.82843;0.0329434;61;471.353;439.495;0;79;1;1;-0.0717422;-0.652555;-0.397464;-0.0761921;-0.651847;-0.393671;1;0.347353;-0.103607;-0.164999;1;-1.22765;0.235236;-1.19379;0.00227576;fp_not_a_fp;-1;0.205509;
265529;2954.655790;470;438;58.9111;4.47214;0.0598884;46;469.519;437.274;0;80;1;1;-0.068723;-0.65447;-0.398605;-0.0731645;-0.652238;-0.395583;1;0.328008;-0.108341;-0.167587;1;-1.72824;1.13512;-0.800076;0.00360875;fp_not_a_fp;-1;0.20552;
265530;2954.666918;466;436;58.6226;2.82843;0.0383399;53;467.685;437.274;0;81;1;1;-0.0625505;-0.655039;-0.402351;-0.0693978;-0.653427;-0.397987;1;0.348929;-0.103001;-0.190217;1;-0.953269;0.541187;-1.04248;0.00229361;fp_not_a_fp;-1;0.205534;
265531;2954.678046;464;436;58.4033;2.82843;0.0188062;59;463.527;435.121;0;82;1;1;-0.0595296;-0.657519;-0.403849;-0.0656362;-0.654896;-0.400567;1;0.347695;-0.116074;-0.192472;1;-0.51666;-0.062524;-1.19072;0.00230222;fp_not_a_fp;-1;0.20556;
265532;2954.689174;462;434;58.0654;2.82843;0.0255676;75;461.528;435.169;0;83;1;1;-0.0565775;-0.658647;-0.408013;-0.061845;-0.656419;-0.403204;1;0.336673;-0.119606;-0.216583;1;-0.239899;-0.359424;-1.15888;0.00231561;fp_not_a_fp;-1;0.205497;
265533;2954.700301;460;432;57.6783;2.82843;0.0239184;66;459.603;433.051;0;84;1;1;-0.0536366;-0.660352;-0.412578;-0.0580734;-0.657889;-0.406697;1;0.322886;-0.12535;-0.251245;1;-0.115061;-0.382129;-1.87949;0.00233115;fp_not_a_fp;-1;0.205547;
265534;2954.711429;458;432;57.4104;2.82843;0.0247136;64;457.7;430.849;0;85;1;1;-0.0505749;-0.663454;-0.41449;-0.0550795;-0.659993;-0.409732;1;0.311099;-0.147293;-0.255442;1;-0.849907;-0.995071;-1.46534;0.00234204;fp_not_a_fp;-1;0.20553;
265535;2954.722558;456;432;56.8323;0;0.13524;51;455.818;430.941;0;86;1;1;-0.0477436;-0.670223;-0.418692;-0.052133;-0.663169;-0.413443;1;0.298998;-0.215157;-0.272764;1;-1.09403;-2.22593;-1.80383;0;fp_not_a_fp;-1;0.205534;
265536;2954.733685;452;430;56.7153;2.82843;0.0330739;45;453.914;431.122;0;87;1;1;-0.0411123;-0.668863;-0.421399;-0.0482667;-0.665723;-0.41679;1;0.331872;-0.200172;-0.27616;1;-0.107842;-1.80994;-1.33848;0.00237074;fp_not_a_fp;-1;0.205508;
265537;2954.744813;450;430;56.585;2.82843;0.017417;39;449.691;429.061;0;88;1;1;-0.0378467;-0.670424;-0.422357;-0.0443193;-0.668241;-0.419234;1;0.340559;-0.186345;-0.253312;1;0.397075;-1.37024;-0.0464184;0.0023762;fp_not_a_fp;-1;0.205549;
265538;2954.755941;450;430;56.5536;2;0.0376838;40;447.641;429.183;0;89;1;1;-0.0378677;-0.670796;-0.422591;-0.0411425;-0.670076;-0.42126;1;0.30047;-0.161126;-0.214246;1;-0.238707;-0.310706;0.925495;0.00168116;fp_not_a_fp;-1;0.205534;
265539;2954.767069;448;428;56.3581;2.82843;0.0259432;48;447.945;429.336;0;90;1;1;-0.0346006;-0.670344;-0.425926;-0.0378567;-0.670107;-0.423068;1;0.283026;-0.124962;-0.208999;1;-0.358758;2.02633;1.43251;0.00238576;fp_not_a_fp;-1;0.205541;
265540;2954.778196;446;428;56.1539;2.82843;0.0271822;45;446.089;427.207;0;91;1;1;-0.0313403;-0.672802;-0.427461;-0.0354137;-0.671091;-0.424583;1;0.27709;-0.122258;-0.197771;1;-1.2307;1.75043;1.76106;0.00239444;fp_not_a_fp;-1;0.205512;
265541;2954.789325;444;428;55.9223;2.82843;0.0264235;55;444.176;427.285;0;92;1;1;-0.0280699;-0.675609;-0.429218;-0.0329695;-0.672388;-0.426299;1;0.276778;-0.137722;-0.18804;1;-1.43288;1.09239;1.46636;0.00240436;fp_not_a_fp;-1;0.205575;
265542;2954.800452;442;428;55.9262;2.82843;0.0250127;43;442.198;427.409;0;93;1;1;-0.024668;-0.675582;-0.429174;-0.0296696;-0.673584;-0.427944;1;0.28034;-0.126234;-0.159528;1;-0.45225;0.783906;1.2293;0.00240419;fp_not_a_fp;-1;0.205522;
