ID;RS_ID;imLx_drone;imLy_drone;disparity_drone;imLx_pred_drone;imLy_pred_drone;n_frames_lost_drone;n_frames_tracking_drone;foundL_drone;posX_drone;posY_drone;posZ_drone;sposX_drone;sposY_drone;sposZ_drone;svelX_drone;svelY_drone;svelZ_drone;saccX_drone;saccY_drone;saccZ_drone;imLx_insect;imLy_insect;disparity_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;svelX_insect;svelY_insect;svelZ_insect;saccX_insect;saccY_insect;saccZ_insect;valid;posErrX;posErrY;posErrZ;velX;velY;velZ;accX;accY;accZ;hoverthrottle;autoThrottle;autoRoll;autoPitch;autoYaw;joyThrottle;joyRoll;joyPitch;joyYaw;joyArmSwitch;joyModeSwitch;joyTakeoffSwitch;throttleP;throttleI;throttleD;dt;dx;dy;dz;velx_sp;vely_sp;velz_sp;Unnamed: 75;time
28283.0;28286.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;263.0;76.0;16.4327;210.765;48.3459;0.0;4.0;1.0;0.501049;-0.38950999999999997;-1.33395;0.628979;-0.36020399999999997;-1.42221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.110
28284.0;28287.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.57099999999997;82.0;16.4618;225.266;56.0333;0.0;5.0;1.0;0.46507299999999996;-0.403406;-1.32071;0.579807;-0.373165;-1.39176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.121
28284.0;28287.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274.57099999999997;82.0;16.4618;225.266;56.0333;0.0;5.0;1.0;0.46507299999999996;-0.403406;-1.32071;0.579807;-0.373165;-1.39176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.132
28285.0;28288.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;289.0;87.0;16.5167;239.352;63.463;0.0;6.0;1.0;0.41991999999999996;-0.414181;-1.30729;0.531841;-0.385469;-1.36642;-2.39886;-0.6254029999999999;1.6026;-8.218069999999999;-2.14252;5.49022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.143
28286.0;28289.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312.0;96.0;16.6069;253.877;70.3902;0.0;7.0;1.0;0.348502;-0.433618;-1.28401;0.476839;-0.399914;-1.3417;-2.6926900000000002;-0.698405;1.73105;-15.700999999999999;-4.0789599999999995;10.2179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.154
28286.0;28289.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312.0;96.0;16.6069;253.877;70.3902;0.0;7.0;1.0;0.348502;-0.433618;-1.28401;0.476839;-0.399914;-1.3417;-2.6926900000000002;-0.698405;1.73105;-15.700999999999999;-4.0789599999999995;10.2179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.165
28287.0;28290.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;323.556;98.6667;16.9953;271.163;78.0742;0.0;8.0;1.0;0.306595;-0.42998500000000006;-1.2499799999999999;0.425766;-0.408935;-1.31418;-2.8455;-0.712431;1.76387;-20.788;-5.29345;13.1772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.176
28288.0;28291.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;344.0;105.0;17.2187;287.221;84.5018;0.0;9.0;1.0;0.243346;-0.43912799999999996;-1.22279;0.37104000000000004;-0.417993;-1.28677;-2.95715;-0.70858;1.75072;-24.2898;-6.007630000000001;14.9024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.187
28289.0;28292.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;355.0;108.0;17.0816;304.959;91.0655;0.0;10.0;1.0;0.213152;-0.449679;-1.22736;0.32367399999999996;-0.42749899999999996;-1.26895;-2.99395;-0.693983;1.6627;-26.5344;-6.3769599999999995;15.5837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.198
28289.0;28292.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;355.0;108.0;17.0816;304.959;91.0655;0.0;10.0;1.0;0.213152;-0.449679;-1.22736;0.32367399999999996;-0.42749899999999996;-1.26895;-2.99395;-0.693983;1.6627;-26.5344;-6.3769599999999995;15.5837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.209
28290.0;28293.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.667;111.833;17.5191;321.186;96.7528;0.0;11.0;1.0;0.146092;-0.44720600000000005;-1.19018;0.270399;-0.433411;-1.24532;-3.03242;-0.657067;1.58263;-28.0348;-6.45108;15.6727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.220
28291.0;28294.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403.0;116.0;18.4165;339.45099999999996;102.04799999999999;0.0;12.0;1.0;0.0675938;-0.434468;-1.12544;0.20955700000000002;-0.43372799999999995;-1.20935;-3.1069299999999997;-0.587028;1.57703;-19.6495;-3.71734;9.30147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.231
28291.0;28294.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;403.0;116.0;18.4165;339.45099999999996;102.04799999999999;0.0;12.0;1.0;0.0675938;-0.434468;-1.12544;0.20955700000000002;-0.43372799999999995;-1.20935;-3.1069299999999997;-0.587028;1.57703;-19.6495;-3.71734;9.30147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.242
28292.0;28295.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;409.6;117.2;17.7725;360.583;107.139;0.0;13.0;1.0;0.0515049;-0.452913;-1.1642;0.162142;-0.439483;-1.19581;-3.12134;-0.510292;1.52903;-13.5021;-1.47892;4.77382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.253
28293.0;28296.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;433.81800000000004;119.63600000000001;17.9095;378.017;111.213;0.0;14.0;1.0;-0.016393;-0.45489300000000005;-1.15124;0.108581;-0.44410600000000006;-1.18244;-3.13992;-0.446679;1.4437200000000001;-9.27742;0.174295;1.58533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.264
28293.0;28296.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;433.81800000000004;119.63600000000001;17.9095;378.017;111.213;0.0;14.0;1.0;-0.016393;-0.45489300000000005;-1.15124;0.108581;-0.44410600000000006;-1.18244;-3.13992;-0.446679;1.4437200000000001;-9.27742;0.174295;1.58533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.275
28294.0;28297.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;460.4;121.2;18.3604;397.93199999999996;114.88600000000001;0.0;15.0;1.0;-0.0882633;-0.44713;-1.12043;0.0495279;-0.445013;-1.16383;-3.16835;-0.37595100000000004;1.35733;-6.41019;1.43339;-0.6203609999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.286
28295.0;28298.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;123.0;18.4366;420.45300000000003;118.022;0.0;16.0;1.0;-0.108476;-0.44918800000000003;-1.1128799999999999;0.00212667;-0.446266;-1.14855;-3.18555;-0.30054200000000003;1.29538;-4.61156;2.4317900000000003;-1.8396299999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.297
28295.0;28298.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;468.0;123.0;18.4366;420.45300000000003;118.022;0.0;16.0;1.0;-0.108476;-0.44918800000000003;-1.1128799999999999;0.00212667;-0.446266;-1.14855;-3.18555;-0.30054200000000003;1.29538;-4.61156;2.4317900000000003;-1.8396299999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.308
28296.0;28299.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;490.0;124.0;18.4207;439.095;120.81200000000001;0.0;17.0;1.0;-0.168189;-0.451748;-1.11222;-0.0489681;-0.44791000000000003;-1.13765;-3.18717;-0.23824800000000002;1.20735;-3.3851400000000003;3.1322;-2.60301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.319
28297.0;28300.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;515.0;125.0;19.0;459.30699999999996;123.12200000000001;0.0;18.0;1.0;-0.22874499999999998;-0.44008;-1.07674;-0.10290099999999999;-0.445561;-1.1193799999999998;-3.16053;-0.190222;1.08386;-2.24522;3.46452;-3.5319800000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.330
28297.0;28300.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;515.0;125.0;19.0;459.30699999999996;123.12200000000001;0.0;18.0;1.0;-0.22874499999999998;-0.44008;-1.07674;-0.10290099999999999;-0.445561;-1.1193799999999998;-3.16053;-0.190222;1.08386;-2.24522;3.46452;-3.5319800000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.341
28298.0;28301.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;541.3330000000001;125.333;19.0;481.51;125.05799999999999;0.0;19.0;1.0;-0.29793200000000003;-0.440783;-1.07621;-0.16141;-0.44412799999999997;-1.10643;-3.18887;-0.132686;1.00738;-1.6169200000000001;3.5872;-4.20311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.352
28299.0;28302.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;541.3330000000001;125.333;19.0;505.596;126.522;1.0;0.0;1.0;-0.29793200000000003;-0.440783;-1.07621;-0.16141;-0.44412799999999997;-1.10643;-3.18887;-0.132686;1.00738;-1.6169200000000001;3.5872;-4.20311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.363
28300.0;28303.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;588.533;126.93299999999999;18.2689;512.052;127.91799999999999;0.0;1.0;1.0;-0.438827;-0.461926;-1.11667;-0.244635;-0.449467;-1.1095;-3.1237;-0.0979816;0.854366;-0.9145780000000001;3.34721;-4.54142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.374
28300.0;28303.0;-1.0;-1.0;-1.0;-1.0;-1.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;588.533;126.93299999999999;18.2689;512.052;127.91799999999999;0.0;1.0;1.0;-0.438827;-0.461926;-1.11667;-0.244635;-0.449467;-1.1095;-3.1237;-0.0979816;0.854366;-0.9145780000000001;3.34721;-4.54142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;228.0;1024.0;1024.0;1024.0;228.0;1024.0;1024.0;1024.0;1.0;4.0;0.0;1900.0;50.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;1970-01-01 00:00:00.385
