rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
280895;3125.639461;126;300;28.1712;4.47214;0.125262;151;121.383;301.146;0;20;1;1;0.997158;-0.972437;-1.08874;1.01805;-0.985057;-1.09293;1;-0.804041;0.467528;0.0911625;1;1.1395;-0.661001;-2.11376;0.00752421;fp_not_a_fp;-1;0.205497;
280896;3125.650589;130;298;28.3132;5.65685;0.0797877;506;127.892;299.006;0;21;1;1;0.978711;-0.962084;-1.08696;1.00604;-0.977456;-1.09186;1;-0.995803;0.573587;0.130237;1;-2.89287;2.49405;-0.972048;0.00946973;fp_not_a_fp;-1;0.2055;
280897;3125.661716;128;298;28.375;4.47214;0.0526964;573;132.384;296.782;0;22;1;1;0.983263;-0.959948;-1.08462;0.997526;-0.971353;-1.08997;1;-0.895858;0.568742;0.156551;1;-0.582128;1.93748;0.469468;0.00747018;fp_not_a_fp;-1;0.20551;
280898;3125.672843;132;298;28.4588;2.82843;0.117221;152;129.952;296.879;0;23;1;1;0.967044;-0.957207;-1.08137;0.981544;-0.962919;-1.08542;1;-0.926212;0.525625;0.184736;1;-7.25028;3.8618;3.74406;0.00471064;fp_not_a_fp;-1;0.205532;
280899;3125.683971;134;296;28.4967;5.65685;0.0522507;661;134.153;297.06;0;24;1;1;0.959053;-0.950452;-1.08361;0.972018;-0.957423;-1.08414;1;-0.912204;0.518178;0.147139;1;-2.42984;1.13778;1.25768;0.00940873;fp_not_a_fp;-1;0.205527;
280900;3125.695099;134;296;28.5375;4.47214;0.00578612;681;136.149;294.994;0;25;1;1;0.95768;-0.949092;-1.08206;0.96676;-0.954175;-1.08291;1;-0.805798;0.464601;0.130612;1;4.26888;-2.44864;0.0085215;0.00742762;fp_not_a_fp;-1;0.205509;
280901;3125.706226;136;294;28.5212;2.82843;0.0854203;191;135.807;295.131;0;26;1;1;0.95153;-0.944159;-1.08635;0.958827;-0.950228;-1.08335;1;-0.729545;0.439745;0.0578845;1;3.73659;-2.89823;-2.21668;0.00470032;fp_not_a_fp;-1;0.205517;
280902;3125.717354;140;294;28.6907;5.65685;0.0950765;829;137.755;293.008;0;27;1;1;0.932692;-0.938665;-1.07988;0.950239;-0.945592;-1.08297;1;-0.820893;0.436349;0.0946671;1;2.36636;-2.00576;-2.0236;0.0093451;fp_not_a_fp;-1;0.20554;
280903;3125.728481;140;294;28.7562;5.65685;0.0285074;694;142.038;293.08;0;28;1;1;0.930568;-0.936527;-1.07742;0.943117;-0.942111;-1.08143;1;-0.778295;0.403802;0.125995;1;3.00878;-2.56974;-0.475128;0.00932385;fp_not_a_fp;-1;0.205491;
280904;3125.739609;144;294;28.9831;5.65685;0.0770597;252;141.858;293.26;0;29;1;1;0.910201;-0.929281;-1.06893;0.931248;-0.937158;-1.07814;1;-0.894874;0.421911;0.220187;1;-2.00114;-0.959109;2.01245;0.00925086;fp_not_a_fp;-1;0.205509;
280905;3125.750736;146;292;29.0902;5.65685;0.0539153;955;146.147;293.425;0;30;1;1;0.900283;-0.92049;-1.0686;0.918436;-0.931241;-1.0737;1;-0.942603;0.476342;0.234823;1;-4.78671;0.82224;3.97527;0.00921679;fp_not_a_fp;-1;0.20553;
280906;3125.761864;144;290;29.0758;6.32456;0.0955904;664;148.253;291.304;0;31;1;1;0.907198;-0.91549;-1.07279;0.912062;-0.925447;-1.07193;1;-0.762838;0.495392;0.162886;1;1.30399;1.32649;1.53284;0.0103097;fp_not_a_fp;-1;0.205534;
280907;3125.772991;148;290;29.2955;5.65685;0.0731942;336;145.641;289.054;0;32;1;1;0.887453;-0.908709;-1.06469;0.901284;-0.918493;-1.06875;1;-0.817589;0.517813;0.20523;1;-0.883227;2.56151;1.78037;0.00915224;fp_not_a_fp;-1;0.205465;
280908;3125.784118;150;290;29.4487;7.2111;0.0655661;1185;149.783;289.067;0;33;1;1;0.876397;-0.904021;-1.05912;0.892833;-0.912178;-1.0663;1;-0.862669;0.514768;0.260387;1;0.723189;2.08622;0.903344;0.0116061;fp_not_a_fp;-1;0.205521;
280909;3125.795246;150;288;29.4475;6.32456;0.0612833;616;151.842;289.19;0;34;1;1;0.876384;-0.898714;-1.06275;0.886858;-0.906734;-1.06484;1;-0.771406;0.508675;0.208321;1;3.84581;0.726432;-0.595162;0.0101797;fp_not_a_fp;-1;0.205505;
280910;3125.806374;156;290;29.7835;5.65685;0.11856;431;151.591;287.085;0;35;1;1;0.84745;-0.893983;-1.04713;0.871921;-0.901357;-1.05842;1;-0.966966;0.495511;0.339281;1;-4.58643;0.00271261;3.96327;0.00900224;fp_not_a_fp;-1;0.205554;
280911;3125.817501;154;288;29.7833;8.94427;0.118867;1445;158.225;289.48;0;36;1;1;0.853773;-0.888663;-1.05071;0.863501;-0.896346;-1.05493;1;-0.851974;0.487844;0.309058;1;-0.772712;-0.673322;2.33285;0.0142339;fp_not_a_fp;-1;0.20554;
280912;3125.828629;158;288;29.7846;5.65685;0.0606211;549;155.822;287.415;0;37;1;1;0.841003;-0.888704;-1.05061;0.854652;-0.892517;-1.0528;1;-0.842147;0.421983;0.258332;1;0.46088;-2.08451;-0.0459572;0.00900191;fp_not_a_fp;-1;0.205538;
280913;3125.839756;160;288;30.0292;4.47214;0.0537395;566;159.983;287.468;0;38;1;1;0.827841;-0.881508;-1.04203;0.842517;-0.888215;-1.04762;1;-0.881539;0.423432;0.3028;1;-2.47442;-1.91506;2.12276;0.00705865;fp_not_a_fp;-1;0.205536;
280914;3125.850884;162;288;30.1602;8.94427;0.0555068;1572;162.101;287.586;0;39;1;1;0.817958;-0.877718;-1.03747;0.835144;-0.884149;-1.04521;1;-0.898668;0.413468;0.334769;1;1.53448;-1.84318;-0.101307;0.014056;fp_not_a_fp;-1;0.205561;
280915;3125.862012;164;286;30.309;4.47214;0.080001;586;164.078;287.655;0;40;1;1;0.807641;-0.868258;-1.03584;0.823611;-0.879047;-1.04149;1;-0.909376;0.465044;0.323981;1;-1.28966;-0.512206;0.335367;0.0069935;fp_not_a_fp;-1;0.205547;
280916;3125.873139;168;286;30.4739;5.65685;0.0572906;863;166.134;285.464;0;41;1;1;0.790828;-0.863638;-1.03018;0.811067;-0.872781;-1.03638;1;-0.990543;0.479996;0.343081;1;-3.33406;1.30333;1.90408;0.00879833;fp_not_a_fp;-1;0.205533;
280917;3125.884266;168;286;30.5355;7.2111;0.0168665;1667;170.417;285.454;0;42;1;1;0.789231;-0.861895;-1.0281;0.801414;-0.867878;-1.0329;1;-0.916039;0.444932;0.331049;1;-0.77511;0.482965;0.634698;0.011193;fp_not_a_fp;-1;0.205526;
280918;3125.895394;170;286;30.5695;4.47214;0.0561892;622;170.183;285.52;0;43;1;1;0.782152;-0.860977;-1.02693;0.792463;-0.863692;-1.03026;1;-0.849547;0.384215;0.297257;1;1.10349;-0.657192;-0.842711;0.00693393;fp_not_a_fp;-1;0.20552;
280919;3125.906522;176;286;30.832;5.65685;0.0975905;1356;172.07;285.609;0;44;1;1;0.757048;-0.853766;-1.01811;0.779815;-0.860069;-1.02583;1;-1.00148;0.392769;0.346493;1;-2.06951;-1.62371;0.505849;0.00869613;fp_not_a_fp;-1;0.205516;
280920;3125.917649;174;284;31.0271;7.2111;0.0797841;1693;178.626;285.726;0;45;1;1;0.758351;-0.843286;-1.01514;0.771695;-0.854981;-1.02207;1;-0.921595;0.466345;0.356686;1;1.54896;-0.306573;0.305722;0.0110157;fp_not_a_fp;-1;0.205537;
280921;3125.928777;178;284;30.9974;4.47214;0.0808871;664;176.158;283.512;0;46;1;1;0.746843;-0.84417;-1.01606;0.761098;-0.85055;-1.01906;1;-0.902928;0.427132;0.304888;1;0.294391;-0.399728;-0.587594;0.00683823;fp_not_a_fp;-1;0.205507;
280922;3125.939904;184;284;31.2289;5.65685;0.0836536;1567;180.274;283.491;0;47;1;1;0.723096;-0.838031;-1.00845;0.746334;-0.844814;-1.01444;1;-1.05225;0.426813;0.331805;1;-4.55432;0.957138;0.776307;0.00858559;fp_not_a_fp;-1;0.205541;
280923;3125.951031;182;282;31.3978;7.2111;0.0858415;1821;186.899;283.543;0;48;1;1;0.725196;-0.828469;-1.00642;0.738371;-0.838489;-1.01152;1;-0.955678;0.481853;0.323945;1;1.0291;2.00159;-0.50651;0.0108856;fp_not_a_fp;-1;0.205535;
280924;3125.962159;188;282;31.4613;4.47214;0.113701;745;184.388;281.326;0;49;1;1;0.705655;-0.826914;-1.00431;0.725198;-0.834396;-1.00881;1;-1.01784;0.460966;0.303544;1;-2.16236;-0.120728;-1.19383;0.00673734;fp_not_a_fp;-1;0.205536;
280925;3125.973287;192;282;31.5266;7.2111;0.0594411;1709;190.794;281.358;0;50;1;1;0.692168;-0.82528;-1.00218;0.711529;-0.829674;-1.00534;1;-1.06831;0.412268;0.280815;1;-3.7156;-0.333885;-0.540837;0.0108412;fp_not_a_fp;-1;0.205489;
280926;3125.984414;192;280;31.7023;7.2111;0.0654928;1905;195.123;281.453;0;51;1;1;0.688284;-0.815738;-0.999953;0.702826;-0.824101;-1.00321;1;-0.99743;0.448928;0.261096;1;1.2319;0.496949;-1.58861;0.0107811;fp_not_a_fp;-1;0.205555;
280927;3125.995542;196;280;31.6764;2.82843;0.120615;808;194.768;279.265;0;52;1;1;0.676877;-0.816483;-1.00072;0.690746;-0.821104;-1.00179;1;-0.971657;0.39829;0.210863;1;-0.35897;-1.87729;-2.54049;0.00423215;fp_not_a_fp;-1;0.20551;
280928;3126.006670;200;278;31.874;7.2111;0.0682964;1751;198.878;279.319;0;53;1;1;0.66074;-0.806561;-0.997781;0.679517;-0.816016;-1.00016;1;-1.02204;0.440294;0.196883;1;-0.0943725;-0.464321;-2.39626;0.010723;fp_not_a_fp;-1;0.205548;
280929;3126.017797;200;278;32.0644;8.94427;0.0509824;2023;203.059;277.129;0;54;1;1;0.656817;-0.801771;-0.991856;0.670679;-0.810139;-0.997577;1;-0.957479;0.456396;0.233915;1;2.49008;0.991569;-1.0536;0.0132213;fp_not_a_fp;-1;0.20551;
280930;3126.028925;206;278;32.1511;5.65685;0.0790206;901;202.682;277.162;0;55;1;1;0.637355;-0.799721;-0.989103;0.657947;-0.806134;-0.994865;1;-1.03174;0.428331;0.250934;1;-0.770884;-0.46259;-0.228248;0.00833933;fp_not_a_fp;-1;0.205519;
280931;3126.040052;210;276;32.2962;7.2111;0.0539425;1764;209.068;277.315;0;56;1;1;0.622705;-0.79133;-0.98788;0.644404;-0.799846;-0.991655;1;-1.09876;0.458293;0.23998;1;-2.85555;1.34817;0.654152;0.0105828;fp_not_a_fp;-1;0.205504;
280932;3126.051179;210;274;32.4383;7.2111;0.0555388;2087;213.364;275.168;0;57;1;1;0.619932;-0.783011;-0.98681;0.634202;-0.793959;-0.988912;1;-1.01809;0.507579;0.217108;1;0.088868;1.51179;0.454342;0.0105364;fp_not_a_fp;-1;0.205542;
280933;3126.062307;216;274;32.5139;6.32456;0.0672842;1087;212.991;272.952;0;58;1;1;0.600999;-0.781303;-0.98444;0.620247;-0.788842;-0.987059;1;-1.07192;0.482783;0.207126;1;-2.57085;0.592969;-0.601907;0.00921959;fp_not_a_fp;-1;0.205509;
280934;3126.073435;220;272;32.5597;7.2111;0.0385112;1720;219.34;272.999;0;59;1;1;0.588463;-0.775445;-0.986251;0.608025;-0.782772;-0.986346;1;-1.10113;0.478109;0.155826;1;-1.55875;1.11844;-2.13682;0.0104972;fp_not_a_fp;-1;0.205538;
280935;3126.084562;220;270;32.7363;8.94427;0.075714;1995;223.54;270.852;0;60;1;1;0.585244;-0.766453;-0.984159;0.598659;-0.776553;-0.985415;1;-1.00965;0.518259;0.138731;1;2.00224;1.34734;-2.2748;0.0129499;fp_not_a_fp;-1;0.205517;
280936;3126.095690;226;270;32.8542;6.32456;0.0707721;1013;223.115;268.674;0;61;1;1;0.565833;-0.763814;-0.980553;0.585135;-0.771754;-0.983851;1;-1.06555;0.498994;0.155304;1;-1.0661;-0.192785;-1.38857;0.00912413;fp_not_a_fp;-1;0.20554;
280937;3126.106817;228;268;32.9964;7.2111;0.0397462;1705;229.426;268.803;0;62;1;1;0.557604;-0.755788;-0.979503;0.574286;-0.765376;-0.982617;1;-1.04708;0.519389;0.154374;1;0.558213;0.822481;-1.18522;0.0103582;fp_not_a_fp;-1;0.205509;
280938;3126.117944;228;268;33.1508;8.94427;0.0265823;1992;231.316;266.712;0;63;1;1;0.555006;-0.752268;-0.974941;0.565922;-0.759581;-0.979789;1;-0.935659;0.501927;0.186602;1;3.7178;0.535162;0.691422;0.012788;fp_not_a_fp;-1;0.205561;
280939;3126.129073;236;266;33.3425;8.24621;0.113981;1052;230.786;266.87;0;64;1;1;0.529028;-0.743368;-0.972406;0.551867;-0.75381;-0.976851;1;-1.06803;0.532699;0.20517;1;-1.31122;0.324393;1.49264;0.0117222;fp_not_a_fp;-1;0.205524;
280940;3126.140200;238;266;33.4408;7.2111;0.0372586;1662;239.404;264.814;0;65;1;1;0.521805;-0.741221;-0.969526;0.54086;-0.748162;-0.974094;1;-1.0693;0.502079;0.219694;1;-0.0839193;0.0692209;1.44662;0.0102206;fp_not_a_fp;-1;0.205546;
280941;3126.151327;238;262;33.4924;7.2111;0.0823507;1918;241.412;264.945;0;66;1;1;0.520912;-0.730678;-0.974339;0.531687;-0.741884;-0.972803;1;-0.943674;0.54624;0.142494;1;2.32352;0.603181;-0.266962;0.0102049;fp_not_a_fp;-1;0.205501;
280942;3126.162455;244;262;33.6248;6.32456;0.0865163;1081;240.943;260.576;0;67;1;1;0.501947;-0.72791;-0.970431;0.518423;-0.735795;-0.971676;1;-0.988765;0.526539;0.137211;1;-1.19277;0.55292;-1.10971;0.00891499;fp_not_a_fp;-1;0.205538;
280943;3126.173583;246;260;33.6972;5.65685;0.0608777;1739;247.265;260.608;0;68;1;1;0.495199;-0.721712;-0.971458;0.509965;-0.730381;-0.971439;1;-0.95863;0.522288;0.105752;1;2.45801;-0.233885;-2.23366;0.0079567;fp_not_a_fp;-1;0.205504;
280944;3126.184710;248;260;33.8452;8.94427;0.0606042;1987;249.137;258.537;0;69;1;1;0.487432;-0.718591;-0.967185;0.501372;-0.724723;-0.970854;1;-0.912937;0.489682;0.128241;1;3.51324;-0.278498;-2.0547;0.0125256;fp_not_a_fp;-1;0.205555;
280945;3126.195837;252;258;33.8958;4.47214;0.0865506;912;250.951;258.693;0;70;1;1;0.475475;-0.712946;-0.96881;0.490013;-0.72029;-0.969471;1;-0.914676;0.47846;0.102558;1;0.651576;-1.52282;-0.897248;0.00625344;fp_not_a_fp;-1;0.205503;
280946;3126.206965;256;258;34.1242;7.2111;0.0340311;1739;255.08;256.697;0;71;1;1;0.461182;-0.708247;-0.962279;0.479822;-0.715374;-0.967433;1;-0.962553;0.466657;0.153717;1;0.589013;-1.34536;0.370752;0.0100159;fp_not_a_fp;-1;0.205524;
280947;3126.218092;256;256;34.3211;8.48528;0.0593407;2063;259.245;256.86;0;72;1;1;0.458492;-0.699596;-0.959836;0.470645;-0.709845;-0.964528;1;-0.890392;0.501421;0.183264;1;1.53322;-0.468808;1.7414;0.0117181;fp_not_a_fp;-1;0.205489;
280948;3126.229219;262;256;34.3928;4.47214;0.122015;818;258.869;254.808;0;73;1;1;0.441;-0.698244;-0.957764;0.459037;-0.704759;-0.962172;1;-0.947518;0.467324;0.195845;1;-0.776872;-0.502316;1.5188;0.0061631;fp_not_a_fp;-1;0.205536;
280949;3126.240348;266;254;34.4624;7.2111;0.0311658;1786;265.199;254.942;0;74;1;1;0.429065;-0.692338;-0.958849;0.447434;-0.699607;-0.959682;1;-0.987069;0.461326;0.16363;1;-1.62635;-0.384922;1.37209;0.00991763;fp_not_a_fp;-1;0.205535;
280950;3126.251475;266;254;34.6678;7.2111;0.0088137;2105;269.444;252.87;0;75;1;1;0.426522;-0.688235;-0.953166;0.438769;-0.694604;-0.957404;1;-0.906661;0.447038;0.194583;1;1.25579;-0.440801;0.918224;0.00985883;fp_not_a_fp;-1;0.205526;
280951;3126.262602;270;254;34.6193;4.47214;0.0759258;845;269.05;252.982;0;76;1;1;0.416167;-0.689269;-0.954454;0.428188;-0.692022;-0.956059;1;-0.876481;0.372254;0.167792;1;0.31258;-2.90201;-0.347542;0.00612276;fp_not_a_fp;-1;0.205508;
280952;3126.273731;274;252;34.7545;8.48528;0.0630916;1786;273.071;253.196;0;77;1;1;0.403597;-0.68213;-0.953736;0.418837;-0.687993;-0.955052;1;-0.896293;0.375698;0.143549;1;1.15098;-2.05856;-1.17483;0.011572;fp_not_a_fp;-1;0.205553;
280953;3126.284858;276;252;34.9612;8.94427;0.0637043;1975;277.183;251.09;0;78;1;1;0.395788;-0.678132;-0.948074;0.410518;-0.684442;-0.952358;1;-0.879669;0.375028;0.180123;1;2.41303;-1.93887;0.370627;0.0121258;fp_not_a_fp;-1;0.205496;
280954;3126.295985;280;250;35.0068;4.47214;0.0823965;942;279.061;251.194;0;79;1;1;0.384399;-0.672821;-0.94981;0.399987;-0.680588;-0.951519;1;-0.89115;0.387797;0.15237;1;0.348525;-1.33096;-0.948378;0.006055;fp_not_a_fp;-1;0.205515;
280955;3126.307113;284;250;35.1616;7.2111;0.0359294;1681;283.199;249.047;0;80;1;1;0.371923;-0.669928;-0.945582;0.388926;-0.675753;-0.949301;1;-0.925223;0.376764;0.169923;1;-1.09501;0.101352;0.0478929;0.00972039;fp_not_a_fp;-1;0.205522;
280956;3126.318240;284;248;35.3704;7.2111;0.0439538;1966;287.378;249.107;0;81;1;1;0.369686;-0.661523;-0.942987;0.380449;-0.670602;-0.946613;1;-0.846936;0.420497;0.18525;1;1.10899;1.00655;0.936862;0.00966301;fp_not_a_fp;-1;0.205532;
280957;3126.329367;288;248;35.4515;7.2111;0.0338776;1239;286.963;246.98;0;82;1;1;0.358146;-0.660079;-0.940785;0.371038;-0.666088;-0.944791;1;-0.838846;0.401485;0.193198;1;0.917244;0.59443;0.293726;0.00964092;fp_not_a_fp;-1;0.205516;
280958;3126.340496;292;246;35.5447;7.2111;0.0367292;1608;290.967;247.061;0;83;1;1;0.346498;-0.653989;-0.941245;0.361563;-0.66138;-0.94265;1;-0.862012;0.412228;0.166567;1;0.654764;0.548885;0.318991;0.00961562;fp_not_a_fp;-1;0.205512;
280959;3126.351623;292;244;35.7464;7.2111;0.041298;1945;295.112;244.951;0;84;1;1;0.344501;-0.645894;-0.938889;0.354707;-0.655372;-0.940976;1;-0.784523;0.456875;0.161328;1;3.16122;1.79985;-0.193054;0.00956136;fp_not_a_fp;-1;0.20551;
280960;3126.362750;298;244;35.9052;6.32456;0.0754151;1380;294.716;242.743;0;85;1;1;0.327137;-0.643139;-0.934667;0.34407;-0.650776;-0.938897;1;-0.851477;0.448636;0.186975;1;-0.10197;0.632171;0.0388296;0.00834879;fp_not_a_fp;-1;0.205528;
280961;3126.373878;300;244;36.0497;7.2111;0.0348862;1472;301.095;242.85;0;86;1;1;0.320567;-0.640596;-0.9309;0.334676;-0.645905;-0.936425;1;-0.845839;0.417153;0.216908;1;-0.15708;0.352075;0.532678;0.00948094;fp_not_a_fp;-1;0.205524;
280962;3126.385006;300;240;36.2233;7.2111;0.0731819;1841;303.084;243.04;0;87;1;1;0.31895;-0.628835;-0.932273;0.327789;-0.639616;-0.934182;1;-0.75416;0.485747;0.185872;1;2.42314;1.65187;0.43368;0.00943549;fp_not_a_fp;-1;0.205534;
280963;3126.396133;308;240;36.3423;8.24621;0.119813;1321;302.626;238.679;0;88;1;1;0.297039;-0.626909;-0.929128;0.315923;-0.63487;-0.931742;1;-0.871248;0.474223;0.18539;1;-1.94852;0.389827;0.540554;0.0107546;fp_not_a_fp;-1;0.205529;
280964;3126.407261;308;238;36.4318;7.2111;0.0401823;1306;311.285;238.736;0;89;1;1;0.296269;-0.621048;-0.929745;0.308206;-0.629347;-0.930511;1;-0.817333;0.476145;0.154461;1;0.766995;0.618134;-0.730522;0.00938149;fp_not_a_fp;-1;0.205523;
280965;3126.418388;310;236;36.4767;8.94427;0.0482784;1610;311.03;236.625;0;90;1;1;0.290667;-0.616003;-0.931477;0.300731;-0.623199;-0.930656;1;-0.755013;0.474038;0.102123;1;2.04055;1.27805;-2.57887;0.011622;fp_not_a_fp;-1;0.205512;
280966;3126.429515;316;236;36.5358;8.24621;0.0762461;1256;312.798;234.464;0;91;1;1;0.27463;-0.615106;-0.929902;0.289651;-0.619767;-0.930063;1;-0.816792;0.422991;0.0855269;1;-1.40727;-1.40998;-2.25447;0.0106976;fp_not_a_fp;-1;0.205518;
280967;3126.440644;318;234;36.6969;4.47214;0.0874398;1224;319.223;234.661;0;92;1;1;0.268218;-0.60815;-0.928677;0.282446;-0.615077;-0.929951;1;-0.81163;0.427672;0.0817959;1;1.33938;-1.04589;-2.32746;0.00577615;fp_not_a_fp;-1;0.205525;
280968;3126.451771;318;232;36.8046;7.2111;0.0366839;1322;321.154;232.616;0;93;1;1;0.267393;-0.602093;-0.928831;0.275227;-0.610338;-0.929722;1;-0.715426;0.444479;0.0680594;1;2.2896;-0.711472;-1.94124;0.00928646;fp_not_a_fp;-1;0.205547;
280969;3126.462898;324;232;36.9622;7.2111;0.0636531;1108;320.723;230.514;0;94;1;1;0.250866;-0.599625;-0.924805;0.265277;-0.606244;-0.928054;1;-0.773867;0.423024;0.0998562;1;-0.423616;-1.14618;-0.0509329;0.00924687;fp_not_a_fp;-1;0.205516;
