rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
41537;462.187031;488;176;18.7951;2.82843;0.0744796;19;487.956;178;0;2;1;1;-0.291985;-0.894235;-2.00004;-0.31909;-0.934089;-2.07025;1;1.01784;0.335562;0.484298;1;2.73463;2.72661;-0.169587;0.00715007;fp_not_a_fp;-1;0.227111;
41538;462.198158;486;178;18.5309;0;0.128033;8;485.902;175.706;0;3;1;1;-0.285988;-0.915708;-2.02298;-0.304781;-0.922824;-2.04513;1;1.01528;0.250032;0.494124;1;6.45821;15.5423;32.5902;0;fp_not_a_fp;-1;0.227111;
41539;462.209286;484;176;18.5585;2.82843;0.0744796;34;483.927;177.919;0;4;1;1;-0.275226;-0.905795;-2.02543;-0.289894;-0.907729;-2.01768;1;1.00808;0.296423;0.407116;1;7.76911;22.8015;44.3596;0.00724123;fp_not_a_fp;-1;0.227131;
41540;462.220413;482;176;18.4596;2;0.0519042;7;481.925;175.717;0;5;1;1;-0.266407;-0.910732;-2.03623;-0.279902;-0.906618;-2.02117;1;0.977618;0.221193;0.195368;1;2.27818;8.4897;11.6991;0.00514776;fp_not_a_fp;-1;0.227131;
41541;462.231540;480;176;18.9596;2.82843;0.0336431;24;479.957;175.678;0;6;1;1;-0.249357;-0.886791;-1.98248;-0.269245;-0.904757;-2.01678;1;1.03578;0.436332;0.699157;1;0.403066;2.26407;4.82774;0.00708802;fp_not_a_fp;3;0.227136;
41542;462.242668;478;176;18.6479;2;0.0517753;19;477.912;175.725;0;7;1;1;-0.243334;-0.901695;-2.01556;-0.258581;-0.901253;-2.01492;1;0.996738;0.29876;0.438938;1;-0.41651;1.09507;-1.23899;0.00509574;fp_not_a_fp;3;0.227129;
41543;462.253795;476;176;19.0222;0;0.0758013;9;475.957;175.756;0;8;1;1;-0.228556;-0.884034;-1.97586;-0.246913;-0.895813;-2.00253;1;1.02287;0.406249;0.730551;1;0.332459;2.46793;7.26764;0;fp_not_a_fp;3;0.227125;
41544;462.264923;474;174;18.9012;2.82843;0.14919;70;473.921;175.826;0;9;1;1;-0.219869;-0.881294;-1.99386;-0.235279;-0.888453;-1.99194;1;1.00277;0.430253;0.551537;1;0.565303;4.69746;8.00306;0.00710991;fp_not_a_fp;3;0.227114;
41545;462.276051;470;174;18.7284;2.82843;0.143908;12;471.941;173.585;0;10;1;1;-0.201604;-0.889587;-2.01216;-0.223341;-0.889153;-1.99936;1;1.07592;0.29024;0.197492;1;0.90186;-3.28174;-11.2698;0.00717552;fp_not_a_fp;3;0.227093;
41546;462.287178;470;174;18.8064;2;0.0121772;64;467.687;173.547;0;11;1;1;-0.200768;-0.8859;-2.00382;-0.212699;-0.885204;-1.99642;1;0.978499;0.237624;0.121589;1;-0.409961;-1.37327;-7.12921;0.00505283;fp_not_a_fp;3;0.227136;
41547;462.298305;468;174;18.9849;2;0.0161588;13;467.894;173.586;0;12;1;1;-0.18887;-0.877648;-1.98492;-0.202778;-0.883608;-1.99869;1;0.949815;0.280159;0.291296;1;-1.64152;-2.83267;-9.86829;0.00500531;fp_not_a_fp;3;0.227155;
41548;462.309433;466;172;18.9337;2.82843;0.106125;34;465.978;173.652;0;13;1;1;-0.179249;-0.871639;-1.99564;-0.192623;-0.881194;-1.99913;1;0.927089;0.330883;0.201477;1;-1.7006;-2.23245;-7.86412;0.00709772;fp_not_a_fp;3;0.227147;
41549;462.320560;464;170;18.8923;2.82843;0.081877;62;464.026;171.468;0;14;1;1;-0.169488;-0.865151;-2.00537;-0.184594;-0.875085;-1.99744;1;0.911331;0.384013;0.0270349;1;-3.698;2.10673;-3.82959;0.00711328;fp_not_a_fp;3;0.227151;
41550;462.331687;460;170;18.8184;2.82843;0.108703;36;462.076;169.173;0;15;1;1;-0.149957;-0.868711;-2.01315;-0.171891;-0.870788;-1.99977;1;1.01247;0.316181;-0.137681;1;0.763338;1.76486;-5.82503;0.00714122;fp_not_a_fp;3;0.227142;
41551;462.342816;460;168;19.1239;2.82843;0.095965;136;457.775;169.162;0;16;1;1;-0.147468;-0.846455;-1.98633;-0.16154;-0.862989;-2.00012;1;0.953657;0.50292;0.119203;1;0.0865198;5.00437;-3.86689;0.00702712;fp_not_a_fp;3;0.227119;
41552;462.353943;458;168;18.9313;2.82843;0.0624791;29;457.929;166.959;0;17;1;1;-0.13893;-0.855147;-2.0065;-0.151461;-0.858866;-2.00284;1;0.905584;0.416298;-0.0209578;1;-0.483016;1.91863;-4.99818;0.00709863;fp_not_a_fp;3;0.227139;
41553;462.365070;456;168;19.2363;2.82843;0.0546049;44;456.035;167.056;0;18;1;1;-0.126847;-0.841666;-1.97463;-0.1408;-0.852995;-1.99515;1;0.908708;0.481938;0.289067;1;-0.0587886;2.19967;5.88654;0.00698608;fp_not_a_fp;3;0.227131;
41554;462.376198;454;166;19.3342;2.82843;0.0506531;120;454.031;167.23;0;19;1;1;-0.116284;-0.829198;-1.96987;-0.132382;-0.843117;-1.98433;1;0.915175;0.590498;0.434828;1;-2.18589;6.16263;12.862;0.00695072;fp_not_a_fp;3;0.227095;
41555;462.387325;452;166;19.4389;2.82843;0.0388411;36;452.054;165.108;0;20;1;1;-0.105881;-0.824809;-1.95921;-0.121985;-0.837705;-1.97755;1;0.920363;0.610361;0.561804;1;-0.748076;2.4137;9.94382;0.00691327;fp_not_a_fp;3;0.227126;
41556;462.398452;450;166;19.4292;2;0.0634118;121;450.014;165.204;0;21;1;1;-0.0961526;-0.825299;-1.96014;-0.111291;-0.830243;-1.96597;1;0.91663;0.535103;0.531963;1;0.248153;2.66908;12.4225;0.00489086;fp_not_a_fp;3;0.227141;
41557;462.409580;448;164;19.4654;2.82843;0.0556785;32;447.996;165.348;0;22;1;1;-0.0861187;-0.815609;-1.9617;-0.101109;-0.823729;-1.96273;1;0.913178;0.546815;0.433998;1;0.100418;1.45744;3.25618;0.00690384;fp_not_a_fp;3;0.227167;
41558;462.420707;446;164;19.3857;4.47214;0.0879958;43;445.984;163.195;0;23;1;1;-0.0766697;-0.81904;-1.96971;-0.0912055;-0.82119;-1.96269;1;0.90359;0.44257;0.24624;1;-0.260274;-3.32364;-4.23698;0.0109608;fp_not_a_fp;3;0.227105;
41559;462.431834;444;164;19.3013;2;0.0707849;110;443.992;163.275;0;24;1;1;-0.067159;-0.822702;-1.97828;-0.0815251;-0.820663;-1.96746;1;0.893397;0.301068;0.0390211;1;-0.605853;-6.94914;-11.7456;0.00492327;fp_not_a_fp;3;0.227113;
41560;462.442963;440;162;19.4815;2.82843;0.0874197;36;442.004;163.402;0;25;1;1;-0.0469361;-0.807021;-1.96513;-0.0692209;-0.816093;-1.9687;1;1.00703;0.383927;0.0992019;1;2.03075;-3.39685;-9.72313;0.00689813;fp_not_a_fp;3;0.227123;
41561;462.454090;440;162;19.4449;2.82843;5.81129e-05;60;437.697;161.235;0;26;1;1;-0.0470246;-0.808543;-1.96883;-0.0594474;-0.814327;-1.97049;1;0.924523;0.351746;0.0689241;1;0.254673;-4.38297;-8.20256;0.00691114;fp_not_a_fp;3;0.227098;
41562;462.465217;438;162;19.0941;2;0.0675439;45;437.909;161.3;0;27;1;1;-0.0379355;-0.823475;-2.00495;-0.0497638;-0.815436;-1.9793;1;0.876694;0.122416;-0.366402;1;-0.60455;-7.19337;-13.7649;0.00497669;fp_not_a_fp;3;0.227098;
41563;462.476345;436;160;19.362;4.47214;0.110879;55;436.046;161.428;0;28;1;1;-0.0275033;-0.803885;-1.98244;-0.0398499;-0.810731;-1.98034;1;0.864678;0.236566;-0.241559;1;-0.645464;-1.4497;-6.30448;0.0109742;fp_not_a_fp;3;0.227119;
41564;462.487472;434;158;19.4591;2.82843;0.0458753;97;434.055;159.255;0;29;1;1;-0.0175082;-0.79172;-1.97776;-0.0324929;-0.806906;-1.9835;1;0.863997;0.393012;-0.105463;1;-3.21349;0.203874;-4.59868;0.00690609;fp_not_a_fp;3;0.227123;
41565;462.498599;432;158;19.4933;4.47214;0.087363;41;432.085;157.021;0;30;1;1;-0.00772839;-0.790409;-1.97424;-0.0226689;-0.802373;-1.98485;1;0.865618;0.422566;0.00454545;1;-1.32344;1.59089;-1.44681;0.0109003;fp_not_a_fp;3;0.227145;
41566;462.509727;430;158;19.4934;2.82843;0.0411219;43;430.052;157.048;0;31;1;1;0.00202072;-0.790481;-1.97418;-0.0126798;-0.794124;-1.97715;1;0.867624;0.380059;0.0501471;1;-0.203753;5.7885;9.35852;0.00689393;fp_not_a_fp;3;0.227129;
41567;462.520854;428;156;19.466;2.82843;0.0531897;87;428.029;157.18;0;32;1;1;0.011878;-0.783443;-1.98216;-0.00283452;-0.789014;-1.97708;1;0.870782;0.394694;-0.0289427;1;0.137143;3.55287;4.7769;0.00690365;fp_not_a_fp;3;0.227148;
41568;462.531981;426;156;19.4825;2.82843;0.045745;61;426.02;155.085;0;33;1;1;0.0216224;-0.782855;-1.98043;0.00694813;-0.786797;-1.97775;1;0.872721;0.357132;-0.0380942;1;0.195984;-0.806078;1.51349;0.00689779;fp_not_a_fp;3;0.227142;
41569;462.543108;424;156;19.5018;2.82843;0.0339677;62;424.011;155.194;0;34;1;1;0.0313459;-0.782159;-1.97843;0.0167167;-0.784735;-1.9788;1;0.873665;0.304041;-0.0140233;1;0.180797;-2.6629;-0.417303;0.00689098;fp_not_a_fp;3;0.227149;
41570;462.554236;424;154;19.4689;4.47214;0.113229;49;422.005;155.342;0;35;1;1;0.0314904;-0.775252;-1.98702;0.0240841;-0.780928;-1.98201;1;0.764276;0.322482;-0.100798;1;-2.32181;-1.29364;-3.39126;0.010914;fp_not_a_fp;3;0.227154;
41571;462.565364;422;154;19.5374;2;0.0878279;56;422.294;153.201;0;36;1;1;0.0411072;-0.772612;-1.98001;0.0313914;-0.77822;-1.98147;1;0.731821;0.319238;-0.043403;1;-3.12194;-1.69534;-0.324766;0.00486377;fp_not_a_fp;3;0.227162;
41572;462.576491;420;154;19.6299;2.82843;0.0414313;59;420.368;153.274;0;37;1;1;0.0505946;-0.769045;-1.97062;0.0386345;-0.774767;-1.97902;1;0.73382;0.318065;0.0934482;1;-3.12058;-0.87776;2.9556;0.00684598;fp_not_a_fp;3;0.227131;
41573;462.587619;418;154;19.7721;2;0.0824222;73;418.344;153.394;0;38;1;1;0.0598424;-0.763591;-1.9564;0.0457586;-0.770126;-1.97351;1;0.747045;0.339522;0.301055;1;-2.8447;0.797091;7.07877;0.00480603;fp_not_a_fp;3;0.22713;
41574;462.598746;416;152;19.6139;4.47214;0.102243;73;416.278;153.519;0;39;1;1;0.0701051;-0.76166;-1.97735;0.0554123;-0.766727;-1.97109;1;0.77487;0.327227;0.108364;1;0.23803;0.106534;4.6988;0.0108333;fp_not_a_fp;3;0.227126;
41575;462.609873;414;152;19.6473;4.47214;0.0641906;57;414.2;151.379;0;40;1;1;0.0796586;-0.760442;-1.97394;0.0650501;-0.763685;-1.96958;1;0.797046;0.294371;0.0539923;1;1.46543;-0.558767;2.1877;0.0108149;fp_not_a_fp;3;0.227152;
41576;462.621001;414;152;19.9169;0;0.129688;42;412.135;151.4;0;41;1;1;0.0785805;-0.750149;-1.94722;0.0720466;-0.758961;-1.96373;1;0.692188;0.36122;0.330874;1;-0.935213;0.969413;5.33336;0;fp_not_a_fp;3;0.227148;
41577;462.632128;412;150;19.8538;2.82843;0.0562532;37;412.356;151.478;0;42;1;1;0.0884921;-0.744541;-1.95851;0.079209;-0.754198;-1.96425;1;0.674181;0.407062;0.273671;1;-1.63689;1.51734;-0.615839;0.0067688;fp_not_a_fp;3;0.227119;
41578;462.643255;408;150;19.6156;2.82843;0.0861333;36;410.414;149.29;0;43;1;1;0.108943;-0.753735;-1.98219;0.0889186;-0.752217;-1.96547;1;0.815183;0.268691;-0.0563756;1;0.905949;-1.3153;-3.70182;0.00685099;fp_not_a_fp;3;0.227147;
41579;462.654383;408;150;19.6619;2.82843;0.001955;97;406.115;149.346;0;44;1;1;0.108687;-0.75196;-1.97753;0.0961756;-0.750096;-1.96636;1;0.766537;0.197575;-0.132089;1;-0.685134;-2.17478;-4.18118;0.00683486;fp_not_a_fp;3;0.227131;
41580;462.665510;404;150;20.1144;2;0.122499;26;406.256;149.447;0;45;1;1;0.125138;-0.735191;-1.93294;0.107815;-0.746357;-1.96279;1;0.837239;0.335211;0.364589;1;3.25912;-0.584205;0.757704;0.00472423;fp_not_a_fp;3;0.227128;
41581;462.676637;404;148;19.9525;2.82843;0.0774695;34;401.916;149.549;0;46;1;1;0.126243;-0.73313;-1.95375;0.117253;-0.743504;-1.9616;1;0.772335;0.372963;0.284749;1;2.20539;-0.765948;0.249058;0.00673531;fp_not_a_fp;3;0.227127;
41582;462.687765;402;148;19.6763;4.47214;0.0818817;67;402.107;147.397;0;47;1;1;0.137673;-0.743497;-1.98113;0.124435;-0.740945;-1.96134;1;0.778014;0.222172;-0.0983234;1;-0.835039;-1.04464;-0.941415;0.0107989;fp_not_a_fp;3;0.227139;
41583;462.698892;398;148;19.6513;2.82843;0.0760475;35;400.221;147.421;0;48;1;1;0.15719;-0.744597;-1.98355;0.136561;-0.739104;-1.96284;1;0.904851;0.118901;-0.271921;1;3.10758;-1.76725;-3.14083;0.00683855;fp_not_a_fp;3;0.227141;
41584;462.710019;396;146;19.8586;2.82843;0.0558424;105;395.92;147.502;0;49;1;1;0.165208;-0.728832;-1.96794;0.146578;-0.737514;-1.97159;1;0.933766;0.241776;-0.130026;1;2.16868;-2.09897;-11.1121;0.00676714;fp_not_a_fp;3;0.227106;
41585;462.721147;394;146;19.8357;2.82843;0.0255653;30;393.818;145.309;0;50;1;1;0.17498;-0.729752;-1.97017;0.158763;-0.736669;-1.9757;1;0.938623;0.251173;-0.080374;1;3.73612;-2.73608;-8.20279;0.00677498;fp_not_a_fp;3;0.227159;
41586;462.732275;392;146;19.8531;2.82843;0.0322226;76;391.776;145.35;0;51;1;1;0.184399;-0.729187;-1.9684;0.170444;-0.733092;-1.97252;1;0.928878;0.229487;-0.029245;1;3.38958;0.164273;1.55185;0.00676904;fp_not_a_fp;3;0.227128;
41587;462.743402;390;144;19.8553;2.82843;0.0525737;76;389.782;145.449;0;52;1;1;0.19404;-0.721114;-1.97328;0.179657;-0.727221;-1.96995;1;0.916883;0.283798;-0.0603535;1;0.270314;3.70482;4.75327;0.00676828;fp_not_a_fp;3;0.227148;
41588;462.754530;388;144;19.6646;4.47214;0.0778316;66;387.843;143.272;0;53;1;1;0.205585;-0.728182;-1.99236;0.189751;-0.727059;-1.97605;1;0.927311;0.189031;-0.284242;1;-0.14505;-1.18486;-3.4645;0.0108053;fp_not_a_fp;3;0.227153;
41589;462.765656;386;144;19.9088;2;0.0746686;114;385.914;143.332;0;54;1;1;0.21261;-0.719327;-1.96788;0.199158;-0.724453;-1.97548;1;0.893865;0.227261;-0.0598649;1;-1.00567;-0.536988;0.461415;0.00477304;fp_not_a_fp;3;0.227134;
41590;462.776784;384;142;20.0535;2.82843;0.0558694;38;383.919;143.431;0;55;1;1;0.220641;-0.706223;-1.95873;0.208219;-0.718712;-1.97306;1;0.858092;0.364285;0.145389;1;-1.59045;3.02881;3.92419;0.00670138;fp_not_a_fp;3;0.227144;
41591;462.787912;380;142;19.7912;2.82843;0.0794527;95;381.923;141.254;0;56;1;1;0.242769;-0.715734;-1.98459;0.220401;-0.717367;-1.97589;1;0.987499;0.265437;-0.0847346;1;1.58632;-0.412166;-0.546805;0.00679018;fp_not_a_fp;3;0.227151;
41592;462.799039;380;142;19.6943;2.82843;0.0104146;95;377.681;141.32;0;57;1;1;0.243965;-0.719259;-1.99436;0.229996;-0.715136;-1.97639;1;0.928727;0.150325;-0.28106;1;0.0315868;-0.86943;0.0720253;0.00682362;fp_not_a_fp;3;0.227136;
41593;462.810166;376;140;19.805;2.82843;0.0834735;69;377.911;141.433;0;58;1;1;0.261883;-0.707302;-1.98828;0.242315;-0.71213;-1.98149;1;0.991374;0.220641;-0.256639;1;2.19061;-0.148558;-4.42067;0.00678549;fp_not_a_fp;3;0.227144;
41594;462.821294;374;140;19.7041;2.82843;0.0299442;91;373.719;139.263;0;59;1;1;0.272869;-0.711;-1.99841;0.255371;-0.713324;-1.99141;1;1.01673;0.179169;-0.329951;1;3.56402;-4.15881;-10.6792;0.00682022;fp_not_a_fp;3;0.227146;
41595;462.832421;372;140;19.7715;2;0.0711711;49;371.695;139.323;0;60;1;1;0.28155;-0.708651;-1.99155;0.265067;-0.711553;-1.99315;1;0.997043;0.166099;-0.23949;1;0.214396;-2.23176;-3.47675;0.00480618;fp_not_a_fp;3;0.227145;
41596;462.843548;370;138;19.7357;2.82843;0.0495901;113;369.742;139.43;0;61;1;1;0.29178;-0.701896;-2.0003;0.27702;-0.707213;-1.99464;1;0.979002;0.216946;-0.271796;1;1.12953;1.49689;0.208351;0.0068093;fp_not_a_fp;3;0.227164;
41597;462.854676;368;138;19.9681;2.82843;0.025894;113;367.769;137.263;0;62;1;1;0.297901;-0.693802;-1.97697;0.286025;-0.703838;-1.99181;1;0.916837;0.30307;0.0169473;1;-1.67465;1.85194;6.14668;0.00673003;fp_not_a_fp;3;0.227162;
41598;462.865803;364;136;19.9935;4.47214;0.13118;83;365.813;137.31;0;63;1;1;0.316622;-0.685058;-1.97947;0.296963;-0.697352;-1.98707;1;0.988796;0.400235;0.105407;1;-0.627584;4.96669;9.78114;0.0106276;fp_not_a_fp;3;0.22715;
41599;462.876930;364;136;20.2557;2.82843;5.80602e-05;114;361.567;135.129;0;64;1;1;0.312525;-0.676193;-1.95385;0.304707;-0.689237;-1.97765;1;0.845444;0.490964;0.42216;1;-3.40605;7.29883;14.8654;0.0066345;fp_not_a_fp;3;0.227165;
41600;462.888058;362;136;20.24;2;0.0755645;97;361.78;135.155;0;65;1;1;0.322157;-0.676792;-1.95532;0.312301;-0.682961;-1.9664;1;0.788766;0.458967;0.482376;1;-4.27401;5.43762;16.944;0.00469492;fp_not_a_fp;3;0.227152;
41601;462.899185;358;134;19.9926;2.82843;0.0788569;112;359.903;135.312;0;66;1;1;0.345243;-0.677304;-1.98454;0.324137;-0.678837;-1.9683;1;0.929381;0.381333;0.11087;1;0.28193;1.75844;2.11006;0.00672181;fp_not_a_fp;3;0.227128;
41602;462.910313;358;134;19.9756;2;0.0428369;167;355.703;133.182;0;67;1;1;0.345538;-0.677882;-1.98623;0.331366;-0.677043;-1.96999;1;0.872323;0.29399;-0.0761991;1;-2.61674;-2.387;-4.08037;0.00475708;fp_not_a_fp;3;0.227143;
41603;462.921441;356;132;19.796;4.47214;0.102998;69;355.976;133.265;0;68;1;1;0.358362;-0.676015;-2.00936;0.342825;-0.676998;-1.98386;1;0.884478;0.241785;-0.408981;1;0.877157;-5.59832;-18.6734;0.0107336;fp_not_a_fp;3;0.227132;
41604;462.932568;352;132;19.8932;2.82843;0.076472;124;354.081;131.117;0;69;1;1;0.375717;-0.672862;-1.99945;0.356215;-0.676016;-1.99489;1;0.975619;0.225517;-0.380646;1;4.19815;-5.24498;-19.3896;0.0067554;fp_not_a_fp;3;0.227104;
41605;462.943695;352;130;19.8806;2.82843;0.0704173;153;349.818;131.161;0;70;1;1;0.376044;-0.66523;-2.00585;0.363915;-0.672998;-2.00022;1;0.892595;0.277518;-0.39384;1;-0.826584;-2.33233;-11.3391;0.00675966;fp_not_a_fp;3;0.2271;
41606;462.954822;350;130;19.8307;4.47214;0.0819005;51;350.051;129.036;0;71;1;1;0.386575;-0.666983;-2.01086;0.374175;-0.670273;-2.00638;1;0.865152;0.24352;-0.406458;1;-0.161239;-1.13382;-7.41959;0.0107149;fp_not_a_fp;3;0.227096;
41607;462.965950;346;130;19.7603;2.82843;0.0877953;144;348.116;129.108;0;72;1;1;0.407186;-0.669508;-2.01792;0.38638;-0.668646;-2.00852;1;0.979694;0.169462;-0.440731;1;2.13893;-1.62473;-0.713304;0.0068008;fp_not_a_fp;3;0.227089;
41608;462.977077;346;128;19.7979;2.82843;0.0806005;86;343.851;129.284;0;73;1;1;0.406503;-0.660146;-2.01925;0.394077;-0.665467;-2.01347;1;0.89424;0.22456;-0.413973;1;-1.82875;-0.0213175;-0.748732;0.00678788;fp_not_a_fp;3;0.227097;
41609;462.988204;342;128;19.6842;2.82843;0.0817133;118;344.07;127.162;0;74;1;1;0.428159;-0.664112;-2.03082;0.407106;-0.665187;-2.01971;1;0.993114;0.173232;-0.482676;1;2.25814;-2.34289;-1.99584;0.00682707;fp_not_a_fp;3;0.227105;
41610;462.999332;342;128;19.7692;2.82843;0.00700431;136;339.853;127.254;0;75;1;1;0.426319;-0.661257;-2.02209;0.417041;-0.663756;-2.02252;1;0.886207;0.162647;-0.349441;1;0.472955;-1.81684;1.2809;0.00679775;fp_not_a_fp;3;0.227063;
41611;463.010459;340;128;19.9287;2;0.073673;80;340.052;127.382;0;76;1;1;0.432443;-0.65604;-2.00585;0.423356;-0.660389;-2.0195;1;0.799187;0.197331;-0.0637327;1;-4.05541;0.626194;8.46998;0.00476825;fp_not_a_fp;3;0.227048;
41612;463.021586;336;128;19.649;2;0.124744;150;338.147;127.511;0;77;1;1;0.457944;-0.665533;-2.03432;0.436216;-0.661735;-2.02327;1;0.953616;0.0776644;-0.2638;1;1.33433;-3.30046;3.37362;0.00483613;fp_not_a_fp;3;0.227025;
41613;463.032714;336;126;19.6721;2.82843;0.0751861;117;333.886;127.666;0;78;1;1;0.457496;-0.656608;-2.03712;0.44355;-0.65986;-2.02485;1;0.89067;0.120603;-0.345005;1;-2.30124;-1.18262;3.09287;0.00683132;fp_not_a_fp;3;0.226954;
41614;463.043841;334;126;19.6017;2.82843;0.0175777;91;334.097;125.485;0;79;1;1;0.468834;-0.659043;-2.04439;0.454179;-0.659306;-2.03042;1;0.881019;0.09506;-0.417845;1;-0.116291;-1.51871;-1.53695;0.00685585;fp_not_a_fp;3;0.226944;
41615;463.054968;332;126;19.7606;4.47214;0.074528;140;332.152;125.478;0;80;1;1;0.474682;-0.65382;-2.0279;0.464739;-0.658751;-2.03593;1;0.831688;0.132247;-0.205676;1;0.730477;-1.46249;-3.18918;0.0107529;fp_not_a_fp;3;0.226908;
41616;463.066096;330;124;19.8312;2.82843;0.0568143;124;330.139;125.537;0;81;1;1;0.482665;-0.643491;-2.02579;0.470919;-0.653241;-2.0338;1;0.796726;0.249136;-0.0675801;1;-3.52473;3.85226;4.40846;0.00677651;fp_not_a_fp;3;0.226885;
41617;463.077224;328;124;20.0406;2.82843;0.0229181;50;328.143;123.332;0;82;1;1;0.487103;-0.63684;-2.00457;0.478321;-0.648299;-2.02567;1;0.731529;0.341901;0.241367;1;-3.57545;4.97181;13.174;0.0067057;fp_not_a_fp;3;0.226879;
41618;463.088351;326;124;19.9272;2.82843;0.0217044;112;326.073;123.357;0;83;1;1;0.499413;-0.640542;-2.01594;0.485966;-0.643674;-2.01855;1;0.752394;0.294194;0.207966;1;-2.88982;4.47382;14.0601;0.00674386;fp_not_a_fp;3;0.226911;
41619;463.099479;324;124;19.888;2.82843;0.0183311;94;324.05;123.456;0;84;1;1;0.509952;-0.641879;-2.01986;0.494783;-0.640688;-2.01654;1;0.785844;0.221633;0.122699;1;-1.03;2.00822;7.37767;0.00675712;fp_not_a_fp;3;0.226925;
41620;463.110605;322;124;19.6372;4.47214;0.0708998;61;322.035;123.566;0;85;1;1;0.526143;-0.650153;-2.04561;0.505653;-0.642354;-2.0215;1;0.885033;0.0685232;-0.223354;1;1.98407;-4.05793;-3.50002;0.0108204;fp_not_a_fp;3;0.22695;
41621;463.121733;320;124;19.6498;2.82843;0.0167325;105;320.052;123.703;0;86;1;1;0.535478;-0.649814;-2.04425;0.517747;-0.645597;-2.03142;1;0.920148;0.000393656;-0.322336;1;4.23784;-7.67282;-12.6651;0.00683907;fp_not_a_fp;3;0.227024;
41622;463.132861;318;124;19.7163;2.82843;0.0174592;69;318.047;123.795;0;87;1;1;0.543311;-0.647699;-2.03731;0.528721;-0.647386;-2.03676;1;0.907073;-0.00356191;-0.242532;1;3.47529;-6.68979;-10.1218;0.006816;fp_not_a_fp;3;0.227043;
