rs_id;elapsed;imLx_insect;imLy_insect;disparity_insect;size_insect;score_insect;motion_sum_insect;imLx_pred_insect;imLy_pred_insect;n_frames_lost_insect;n_frames_tracking_insect;foundL_insect;pos_valid_insect;posX_insect;posY_insect;posZ_insect;sposX_insect;sposY_insect;sposZ_insect;vel_valid_insect;svelX_insect;svelY_insect;svelZ_insect;acc_valid_insect;saccX_insect;saccY_insect;saccZ_insect;radius_insect;fp;hunt_id;light_level;
128451;1429.319313;776;102;97.9213;4;0.050236;15;774.783;100.518;0;18;1;1;-0.343817;-0.124603;-0.417366;-0.346444;-0.126248;-0.417989;1;0.131919;0.109527;-0.0237362;1;-1.85636;-0.187665;-2.37848;0.00193613;fp_not_a_fp;-1;0.205441;
128452;1429.330441;774;100;98.3138;4.47214;0.0661005;19;774.875;100.631;0;19;1;1;-0.340531;-0.122493;-0.416783;-0.344563;-0.124875;-0.418269;1;0.158353;0.119317;-0.000376714;1;-0.589231;0.00411596;-1.31865;0.00215599;fp_not_a_fp;-1;0.205478;
128453;1429.341568;770;100;96.6941;2.82843;0.030345;24;772.77;98.5975;0;20;1;1;-0.342314;-0.12452;-0.423781;-0.343791;-0.124479;-0.420246;1;0.128645;0.0849086;-0.0708904;1;-1.13221;-0.925174;-2.46003;0.00138641;fp_not_a_fp;-1;0.205469;
128454;1429.352695;768;100;96.6482;2;0.059988;19;768.368;98.8205;0;21;1;1;-0.340515;-0.124566;-0.42399;-0.341794;-0.124046;-0.42048;1;0.12058;0.0593227;-0.0933942;1;0.0493581;-1.15159;-0.82311;0.000980823;fp_not_a_fp;-1;0.205458;
128455;1429.363823;766;98;93.9802;4.47214;0.0561959;26;766.152;99.0842;0;22;1;1;-0.34818;-0.126415;-0.43716;-0.342885;-0.124498;-0.425428;1;0.0140107;0.0199941;-0.24173;1;-2.64899;-2.01155;-4.89758;0.00225543;fp_not_a_fp;-1;0.205438;
128456;1429.374950;762;98;91.3854;2.82843;0.0319333;23;764.079;97.058;0;23;1;1;-0.353917;-0.129978;-0.44959;-0.346231;-0.12637;-0.43363;1;-0.0975851;-0.0396548;-0.414691;1;-5.75011;-3.57163;-9.30837;0.00146697;fp_not_a_fp;-1;0.205483;
128457;1429.386077;760;98;91.4816;2.82843;0.0244333;28;759.828;97.211;0;24;1;1;-0.351472;-0.129828;-0.449126;-0.348521;-0.127697;-0.439967;1;-0.103233;-0.0575299;-0.427956;1;-5.20956;-3.20019;-8.02213;0.00146542;fp_not_a_fp;-1;0.205475;
128458;1429.397206;756;100;91.3615;2;0.0874621;28;757.76;97.3613;0;25;1;1;-0.347769;-0.131696;-0.448578;-0.350334;-0.129479;-0.446113;1;-0.0499466;-0.0789833;-0.372567;1;-3.83123;-3.10729;-6.27219;0.00103757;fp_not_a_fp;-1;0.205477;
128459;1429.408332;752;100;90.7891;2.82843;0.0236214;37;753.512;99.7697;0;26;1;1;-0.345785;-0.1325;-0.451424;-0.349736;-0.131001;-0.44968;1;0.00118612;-0.0869895;-0.33478;1;-0.288192;-2.40362;-2.09068;0.0014766;fp_not_a_fp;-1;0.205463;
128460;1429.419459;748;100;88.6461;4.47214;0.054286;42;749.211;100.007;0;27;1;1;-0.349867;-0.135676;-0.462355;-0.348723;-0.132425;-0.452871;1;-0.0246255;-0.11561;-0.401768;1;1.63914;-1.70651;0.290233;0.00239112;fp_not_a_fp;-1;0.205444;
128461;1429.430588;746;100;85.8007;4.47214;0.0464548;28;745.011;100.102;0;28;1;1;-0.359259;-0.140161;-0.477697;-0.35067;-0.135008;-0.460013;1;-0.139811;-0.164103;-0.554057;1;-0.821651;-2.3943;-2.83298;0.00247043;fp_not_a_fp;-1;0.205442;
128462;1429.441715;742;102;85.3527;4;0.0408675;25;743.138;100.124;0;29;1;1;-0.356686;-0.142713;-0.478986;-0.352899;-0.137762;-0.467615;1;-0.140083;-0.192465;-0.561096;1;-2.02487;-2.54959;-4.23546;0.00222123;fp_not_a_fp;-1;0.205486;
128463;1429.452842;738;102;82.0968;4.47214;0.0478431;29;739.067;102.344;0;30;1;1;-0.366214;-0.148344;-0.498002;-0.358007;-0.141723;-0.47926;1;-0.231539;-0.244181;-0.710414;1;-5.22852;-3.53162;-8.43925;0.00258189;fp_not_a_fp;-1;0.205456;
128464;1429.463970;734;102;80.2917;2.82843;0.0337096;30;735.052;102.385;0;31;1;1;-0.369724;-0.151649;-0.509217;-0.362971;-0.145717;-0.490975;1;-0.280039;-0.27229;-0.810064;1;-5.7382;-3.52008;-9.1729;0.00166965;fp_not_a_fp;-1;0.205475;
128465;1429.475097;732;102;94.0875;4.47214;0.0391611;30;730.977;102.351;0;32;1;1;-0.313497;-0.1294;-0.434561;-0.35153;-0.143026;-0.480191;1;0.380159;0.00585813;0.107864;1;11.6825;3.81861;14.8718;0.00225285;fp_not_a_fp;-1;0.205456;
128466;1429.486224;728;102;92.6284;2.82843;0.0315664;26;728.462;102.357;0;33;1;1;-0.314343;-0.131413;-0.441424;-0.340944;-0.140201;-0.470801;1;0.59482;0.0969903;0.394781;1;16.5116;6.50344;21.4765;0.00144727;fp_not_a_fp;-1;0.20549;
128467;1429.497352;726;104;94.1871;2;0.086799;20;724.391;102.247;0;34;1;1;-0.307112;-0.130896;-0.433005;-0.326169;-0.135839;-0.454552;1;0.690534;0.128197;0.559488;1;20.7167;8.36643;28.5315;0.00100644;fp_not_a_fp;-1;0.205474;
128468;1429.508479;724;104;nan;2;0.0780703;0;722.484;104.504;1;0;1;1;-0.298161;-0.128955;-0.425028;-0.308278;-0.130166;-0.433504;1;0.744623;0.146991;0.647643;1;23.0215;9.42019;32.7509;-1;fp_not_a_fp;-1;0.205453;
128469;1429.519606;720;104;nan;2.82843;0.261408;0;718.918;105.133;2;0;1;1;-0.288466;-0.126741;-0.41581;-0.302021;-0.129501;-0.428817;1;0.783131;0.161396;0.707131;1;9.0538;3.49458;13.464;-1;fp_not_a_fp;-1;0.205464;
128470;1429.530734;718;104;nan;2.82843;0.273591;0;715.253;105.834;3;0;1;1;-0.279206;-0.124732;-0.407122;-0.293236;-0.127831;-0.420241;1;0.805298;0.16979;0.741102;1;4.72872;1.63557;7.78064;-1;fp_not_a_fp;-1;0.205428;
128471;1429.541861;718;106;nan;2;0.295561;0;711.466;106.597;4;0;1;1;-0.269966;-0.122744;-0.398407;-0.28395;-0.125793;-0.411592;1;0.817658;0.174386;0.760512;1;2.85616;1.03774;4.51649;-1;fp_not_a_fp;-1;0.205417;
128472;1429.552988;716;106;nan;4.47214;0.308661;0;707.508;107.382;5;0;1;1;-0.260705;-0.120743;-0.389678;-0.274586;-0.12374;-0.402754;1;0.824636;0.176987;0.771588;1;1.79766;0.673937;2.78469;-1;fp_not_a_fp;-1;0.205463;
128473;1429.564116;714;108;nan;4.47214;0.321159;0;703.375;108.199;6;0;1;1;-0.251431;-0.118734;-0.380933;-0.265327;-0.121738;-0.394035;1;0.828634;0.178505;0.777989;1;1.02229;0.384384;1.59193;-1;fp_not_a_fp;-1;0.20548;
128474;1429.575243;710;108;nan;2.82843;0.32168;0;699.06;109.053;7;0;1;1;-0.242161;-0.116727;-0.372191;-0.256066;-0.119737;-0.385302;1;0.830859;0.179372;0.781619;1;0.574292;0.215279;0.910308;-1;fp_not_a_fp;-1;0.205454;
128475;1429.586370;708;110;nan;4.47214;0.33623;0;694.548;109.947;8;0;1;1;-0.232894;-0.114721;-0.36345;-0.246798;-0.117731;-0.376563;1;0.832031;0.179849;0.783619;1;0.322919;0.122747;0.519142;-1;fp_not_a_fp;-1;0.205413;
128476;1429.597497;706;112;nan;2.82843;0.351324;0;689.827;110.882;9;0;1;1;-0.223629;-0.112715;-0.354711;-0.237529;-0.115725;-0.367821;1;0.832592;0.1801;0.784669;1;0.178764;0.069944;0.293902;-1;fp_not_a_fp;-1;0.205457;
128477;1429.608625;704;114;nan;4.47214;0.367308;0;684.881;111.862;10;0;1;1;-0.214367;-0.11071;-0.345974;-0.228263;-0.113718;-0.359081;1;0.832788;0.180218;0.785158;1;0.0933291;0.0384897;0.161076;-1;fp_not_a_fp;-1;0.205446;
128478;1429.619752;702;116;nan;5.65685;0.384064;0;679.693;112.89;11;0;1;1;-0.205108;-0.108705;-0.33724;-0.219;-0.111713;-0.350344;1;0.832784;0.180262;0.785331;1;0.0432407;0.0199861;0.0834083;-1;fp_not_a_fp;-1;0.205441;
128479;1429.630880;698;118;nan;4.47214;0.390079;0;674.246;113.969;12;0;1;1;-0.195852;-0.106701;-0.328509;-0.209739;-0.109708;-0.341609;1;0.832659;0.18026;0.785317;1;0.0141005;0.00923764;0.03815;-1;fp_not_a_fp;-1;0.205422;
128480;1429.642008;696;120;nan;5.65685;0.407404;0;668.52;115.104;13;0;1;1;-0.1866;-0.104697;-0.319781;-0.200482;-0.107703;-0.332876;1;0.832456;0.180232;0.785186;1;-0.00306615;0.00295187;0.0116022;-1;fp_not_a_fp;-1;0.205415;
128481;1429.653134;690;122;nan;4.47214;0.404923;0;662.492;116.298;14;0;1;1;-0.17735;-0.102695;-0.311056;-0.191228;-0.105699;-0.324147;1;0.832221;0.180189;0.784999;1;-0.0127468;-0.000652631;-0.00358451;-1;fp_not_a_fp;-1;0.205447;
128482;1429.664262;686;124;nan;4.47214;0.413653;0;656.139;117.557;15;0;1;1;-0.168104;-0.100693;-0.302334;-0.181977;-0.103696;-0.31542;1;0.831961;0.180138;0.784774;1;-0.0184945;-0.00277455;-0.0125222;-1;fp_not_a_fp;-1;0.205471;
128483;1429.675390;684;126;nan;4.47214;0.433815;0;649.432;118.885;16;0;1;1;-0.158861;-0.0986911;-0.293615;-0.172729;-0.101694;-0.306697;1;0.83168;0.18008;0.784521;1;-0.0220013;-0.00404466;-0.0178865;-1;fp_not_a_fp;-1;0.205455;
128484;1429.686517;680;128;nan;5.65685;0.444792;0;642.342;120.29;17;0;1;1;-0.149622;-0.0966905;-0.2849;-0.163485;-0.0996922;-0.297976;1;0.831394;0.18002;0.784258;1;-0.0238523;-0.00475547;-0.0208462;-1;fp_not_a_fp;-1;0.205436;
128485;1429.697644;-1;-1;-1;-1;-1;-1;634.835;121.777;18;0;0;1;-0.149622;-0.0966905;-0.2849;-0.163485;-0.0996922;-0.297976;1;0.831394;0.18002;0.784258;1;-0.0238523;-0.00475547;-0.0208462;-1;fp_not_a_fp;-1;0.205443;
128486;1429.708772;-1;-1;-1;-1;-1;-1;634.835;121.777;19;0;0;1;-0.149622;-0.0966905;-0.2849;-0.163485;-0.0996922;-0.297976;1;0.831394;0.18002;0.784258;1;-0.0238523;-0.00475547;-0.0208462;-1;fp_not_a_fp;-1;0.205427;
